id,created_at,text,rt_count,fav_count
1446759708321148931,2021-10-09 08:49:28+00:00,ਭਾਈ ਤਾਰੂ ਸਿੰਘ ਜੀ ਨੂੰ ਉਨ੍ਹਾਂ ਦੀ ਜਯੰਤੀ 'ਤੇ ਨਮਨ। ਆਉਣ ਵਾਲੀਆਂ ਪੀੜ੍ਹੀਆਂ ਉਨ੍ਹਾਂ ਦੀ ਬਹਾਦਰੀ ਨੂੰ ਕਦੇ ਨਹੀਂ ਭੁੱਲਣਗੀਆਂ। ਸੱਚ ਅਤੇ ਨਿਆਂ ਪ੍ਰਤੀ ਉਨ੍ਹਾਂ ਦੀ ਅਟੁੱਟ ਪ੍ਰਤੀਬੱਧਤਾ ਅਤਿਅੰਤ ਪ੍ਰੇਰਣਾਦਾਇਕ ਹੈ।,2337,18860
1446759646954360833,2021-10-09 08:49:13+00:00,Remembering Bhai Taru Singh Ji on his Jayanti. Generations to come will never forget his bravery. His unwavering commitment to truth and justice are deeply inspiring.,3576,22978
1446758708629835782,2021-10-09 08:45:30+00:00,Great pleasure to welcome PM Mette Frederiksen on her first visit to India. Our Green Strategic Partnership is focused on clean technologies and green growth. Our collaboration across sectors is vibrant and dynamic. 🇮🇳 🇩🇰 @Statsmin https://t.co/fgyuoMp8TF,4965,33801
1446734460888645633,2021-10-09 07:09:09+00:00,Addressing a joint press meet with Prime Minister of Denmark @Statsmin Mette Frederiksen. https://t.co/rIRzOngzhq,4333,19914
1446643190535102472,2021-10-09 01:06:28+00:00,मां चंद्रघंटा के चरणों में शीश झुकाकर नमन। देवी चंद्रघंटा अपने सभी भक्तों को नकारात्मक शक्तियों पर विजय का आशीर्वाद दें। इस अवसर पर उनसे जुड़ी स्तुति... https://t.co/hQHqM7uisK,12898,73650
1446473633262542852,2021-10-08 13:52:43+00:00,"Its been a delight to work with @SubramanianKri. His academic brilliance, unique perspectives on key economic as well as policy matters and reformist zeal are noteworthy. Wishing him the very best for his coming endeavours. https://t.co/jZjrqWaJU7",3431,20678
1446415096583016448,2021-10-08 10:00:06+00:00,Spoke with H.E. Fumio Kishida to congratulate him for assuming charge as the Prime Minister of Japan. I look forward to working with him to further strengthen India-Japan Special Strategic and Global Partnership and to enhance cooperation in the Indo-Pacific region. @kishida230,4778,33162
1446296777838120961,2021-10-08 02:09:57+00:00,"Greetings to our air warriors and their families on Air Force Day. The Indian Air Force is synonymous with courage, diligence and professionalism. They have distinguished themselves in defending the country and through their humanitarian spirit in times of challenges. https://t.co/UbMSOK3agP",13067,87561
1446295843653316609,2021-10-08 02:06:14+00:00,नवरात्रि के दूसरे दिन त्याग और तप की देवी मां ब्रह्मचारिणी की पूजा होती है। माता ब्रह्मचारिणी अपने सभी भक्तों को सफलता और समृद्धि का आशीर्वाद दें। https://t.co/jOIzN1KFPq,12373,67396
1446099209619263499,2021-10-07 13:04:53+00:00,"Today, several people have given their good wishes on account of me having completed 20 years as the head of a Government. I thank everyone who has wished me. Their blessings give strength and inspiration to serve to the best of my abilities. https://t.co/JR7vtNlJhM",4848,23751
1446098637822431236,2021-10-07 13:02:37+00:00,"Had the honour of inaugurating Oxygen plants across India. Through this year, the Government of India has worked extensively to augment oxygen capacity and make our healthcare infrastructure even more people friendly. https://t.co/VOAjt6GGIi",5503,36186
1446097091873234951,2021-10-07 12:56:28+00:00,India will always be grateful to our armed forces and it is our absolute privilege to be serving them and fulfilling demands that were long pending. https://t.co/pUE6tJRqW6,4545,23330
1446096981084889098,2021-10-07 12:56:02+00:00,"New mindsets, innovative approach and a fresh paradigm of development in sync with the 21st century. https://t.co/lIGrvbsrKt",2925,12413
1446096906032062469,2021-10-07 12:55:44+00:00,"Thanks to our COVID warriors, medical community and scientists, India has fought the world's deadliest pandemic in a century with utmost courage.   One of the things that makes me proud is the progress India has made on the vaccination front. https://t.co/QdLTasBg3c",3100,13043
1445996667979763715,2021-10-07 06:17:25+00:00,Addressing a programme in Rishikesh. https://t.co/5YtlxMLaI9,4997,21817
1445926423663812608,2021-10-07 01:38:18+00:00,It is Day 1 of Navratri and we pray to Maa Shailputri. Here is a Stuti that is devoted to her. https://t.co/nzIVQUrWH8,13979,69646
1445925962734968835,2021-10-07 01:36:28+00:00,"Navratri greetings to everyone. The coming days are about devoting ourselves to the worship of Jagat Janani Maa.   May Navratri be the bringer of strength, good health and prosperity in everyone’s lives. https://t.co/f42HyGnUYM",20202,140974
1445768043678732299,2021-10-06 15:08:57+00:00,"I would be in Devbhoomi Uttarakhand tomorrow, 7th October. 35 PSA Oxygen Plants across various States and UTs would be dedicated to the nation. This is vital healthcare infrastructure for larger public benefit. https://t.co/dFfzwSSIOr",4512,25221
1445767815131131925,2021-10-06 15:08:02+00:00,Today’s Cabinet decision relating to the setting up of 7 PM-MITRA parks will give an impetus to the textiles sector. These parks will boost employment and reduce logistics costs. https://t.co/2cr1NWfbVj,2925,14198
1445757131529981954,2021-10-06 14:25:35+00:00,"I urge you all, especially scientists, innovators, software developers and those in the start-up sector to think of innovative ways of using drones for public welfare. https://t.co/zjHhwEOjot",3140,13700
1445757063708114963,2021-10-06 14:25:19+00:00,छोटा किसान मजबूत होगा तो देश को कोई दुर्बल नहीं कर सकता है। https://t.co/awNJVVKrJW,4532,23271
1445757005562454023,2021-10-06 14:25:05+00:00,The SVAMITVA scheme is an important means to fight poverty and ensure a life of dignity for the poor. https://t.co/3H3DhxaA0z,2332,8935
1445756937790889991,2021-10-06 14:24:49+00:00,It is rightly believed that the soul of India is in the lakhs of villages across the nation.   To enhance the quality of life in rural India is one of our key endeavours. https://t.co/gKWrcJ4RJU,2211,8185
1445756727027138563,2021-10-06 14:23:59+00:00,"स्वामित्व योजना से कैसे गरीब से गरीब का सशक्तिकरण हो रहा है, इसकी मिसाल हैं मजदूरी से परिवार का गुजारा करने वालीं विनीता बाई जी। सीहोर जिले की विनीता जी अब जमीन का मालिकाना हक मिलने के बाद लोन लेकर किराने की दुकान खोलने की तैयारी में हैं। https://t.co/7z1iX3Jfu5",2488,10207
1445756688984723466,2021-10-06 14:23:50+00:00,प्रॉपर्टी कार्ड ने डिण्डौरी के प्रेम सिंह जी की खुशियों में चार चांद लगा दिया है। अब वो बिना किसी चिंता के अपनी जमीन पर घर बनाने की योजना बना रहे हैं। https://t.co/OYZ6CEHE1z,2186,8509
1445756624119820292,2021-10-06 14:23:34+00:00,"स्वामित्व योजना गांव के लोगों के जीवन में किस तरह के बदलाव ला रही है, मध्य प्रदेश के हरदा के पवन जी इसका आदर्श उदाहरण हैं। प्रॉपर्टी कार्ड मिलने से वे न केवल अपने घर के मालिक बने, बल्कि बैंक से लोन लेकर स्थायी दुकान बनाई और अपनी आय भी दोगुनी कर ली। https://t.co/6OtU60h71T",2323,8932
1445649472797642755,2021-10-06 07:17:47+00:00,Distributing property cards under Svamitva scheme. https://t.co/qpBTzLHmT2,3929,16558
1445603661380415501,2021-10-06 04:15:45+00:00,"In the last few days, we have lost two talented actors who won the hearts of people through their works. Shri Ghanashyam Nayak will be remembered for his multifaceted roles, most notably in the popular show ‘Taarak Mehta Ka Ooltah Chashmah.’ He was also extremely kind and humble. https://t.co/nwqKVpm4ry",10275,83196
1445599641693671431,2021-10-06 03:59:47+00:00,Shubho Mahalaya!  We bow to Maa Durga and seek her blessings for the well-being of our planet and the welfare of our citizens. May everyone be happy as well as healthy in the times to come.,7515,50714
1445420020624814089,2021-10-05 16:06:02+00:00,मध्य प्रदेश के ग्रामीण क्षेत्रों के हजारों लोग कल ई-प्रॉपर्टी कार्ड के साथ अपनी संपत्ति का मालिकाना हक प्राप्त करेंगे। दोपहर 12.30 बजे वीडियो कॉन्फ्रेंसिंग के जरिए ऐसे कई लाभार्थियों से संवाद का सुअवसर भी मिलेगा।  https://t.co/YhjIzBhaWb,3488,17456
1445410762306899968,2021-10-05 15:29:14+00:00,ગાંધીનગર મહાનગરપાલિકા તથા ગુજરાતની અન્ય સ્થાનિક સ્વરાજયની સંસ્થાઓની પેટાચૂંટણીઓના પરિણામ ગુજરાતની જનતા અને ભાજપ વચ્ચેના અતૂટ સંબંધની  પુષ્ટિ કરે છે. સતત આશીર્વાદ આપવા બદલ જનતાનો આભાર.  @BJP4Gujarat ના કાર્યકર્તાઓના ભગીરથ પ્રયત્નોની પ્રશંસા કરું છું. સૌને અભિનંદન…!!!,3879,20256
1445394952738033678,2021-10-05 14:26:25+00:00,"Delighted to meet the one and only Rakesh Jhunjhunwala...lively, insightful and very bullish on India. https://t.co/7XIINcT2Re",12482,108427
1445394557068267536,2021-10-05 14:24:51+00:00,"Had a productive meeting with Mr. Nunzio Quacquarelli, the CEO and Managing Director of QS Quacquarelli Symonds Ltd. We talked at length about aspects relating to the education sector. https://t.co/wkQ8XgvuXs",2784,17463
1445375906596282374,2021-10-05 13:10:44+00:00,The newly established Chair in the honour of Atal Ji at the Babasaheb Bhimrao Ambedkar University is a great opportunity for scholars to work on Atal Ji's pioneering contribution to national development and key areas like foreign policy. https://t.co/F1x5CPGDXJ,5335,23635
1445375445956923396,2021-10-05 13:08:54+00:00,We see urbanisation as an opportunity and we are committed to making our cities world class urban spaces that further ‘Ease of Living.' https://t.co/2sxI8zYm9Q,3220,12964
1445374483934560256,2021-10-05 13:05:05+00:00,A prime example of how technology transforms the lives of the poor- the PM SVANidhi Yojana. https://t.co/34YlCTDnzl,3554,16344
1445374370969362441,2021-10-05 13:04:38+00:00,"शहरी मिडिल क्लास की परेशानियों और चुनौतियों को दूर करने के लिए हमारी सरकार ने गंभीरता से प्रयास किए हैं। कोरोना काल में वर्क फ्रॉम होम को लेकर जो नए नियम बनाए गए, उनसे उनका जीवन बहुत आसान हुआ है। https://t.co/hMu4KGzXAF",3162,13362
1445374334407610368,2021-10-05 13:04:29+00:00,"I am particularly glad with the progress made in the housing sector.   In Uttar Pradesh, the pace of housing construction increased after 2017. https://t.co/vBYfckdyt2",2783,11988
1445374093646131204,2021-10-05 13:03:32+00:00,"7 years ago, we started numerous initiatives with the aim of bringing a qualitative difference in the lives of people.   Across diverse sectors such housing, cleanliness, infra creation and more, the transformations are visible. https://t.co/VtKns7hCRu",2756,10754
1445351737691291651,2021-10-05 11:34:42+00:00,Results of the local body polls across Gujarat and Gandhinagar Municipal Corporation reaffirm the deep-rooted bond between the people of Gujarat and BJP.  Gratitude to the people for repeatedly blessing us. Kudos to all @BJP4Gujarat Karyakartas for working hard at the grassroots.,7603,45423
1445285984782852100,2021-10-05 07:13:25+00:00,Addressing a programme in Lucknow. Watch. https://t.co/ncpsqOrx8n,5333,23275
1444969928512221184,2021-10-04 10:17:31+00:00,日本の新しい内閣総理大臣に就任された岸田文雄閣下にお祝いを申し上げると共に今後のご活躍をご祈願します。印日戦略的グローバルパートナーシップの更なる強化、域内外における平和と繁栄の促進に向け共に働くことを楽しみにしております。@kishida230,3570,30919
1444941981424054274,2021-10-04 08:26:28+00:00,"Congratulations and best wishes to the new Prime Minister of Japan, H.E. Kishida Fumio. I look forward to working with him to further strengthen the 🇮🇳-🇯🇵 Special Strategic and Global Partnership and advance peace and prosperity in our region and beyond. @kishida230",6468,52461
1444888304239853571,2021-10-04 04:53:11+00:00,I consider myself blessed to have got the opportunity to bring back the ashes of Shyamji Krishna Varma back from Switzerland in 2003 and receive his reinstatement certificate during my UK visit in 2015. It is important that young India knows more about his courage and greatness. https://t.co/WDoMN0BFmD,5410,32168
1444886341238464512,2021-10-04 04:45:23+00:00,महान क्रांतिकारी और स्वतंत्रता सेनानी श्यामजी कृष्ण वर्मा को उनकी जयंती पर श्रद्धांजलि। देश को गुलामी से मुक्त कराने के लिए उन्होंने अपना जीवन समर्पित कर दिया। कृतज्ञ राष्ट्र आजादी की लड़ाई में उनके योगदान को कभी भुला नहीं पाएगा।  Tributes to Shyamji Krishna Varma on his Jayanti.,6507,43657
1444576661052157952,2021-10-03 08:14:49+00:00,"This is a unique tribute to respected Bapu, whose passion towards Khadi is widely known.   This festive season, do consider making Khadi and handicraft products a part of your lives and strengthen the resolve to build an Aatmanirbhar Bharat. https://t.co/1VPAlfYeMD",6041,36076
1444539148862255112,2021-10-03 05:45:45+00:00,Best wishes to our Cabinet colleague Shri @gssjodhpur Ji on his birthday. Gajendra Ji is working assiduously to harness Jal Shakti and improve the drinking water infrastructure across India. I pray for his long life and best health.,3792,30726
1444283882430337031,2021-10-02 12:51:25+00:00,Took part in a prayer meeting at the Gandhi Smriti in Delhi. https://t.co/bP2xuv7rRr,5414,50967
1444282989853216774,2021-10-02 12:47:52+00:00,देश में पानी के प्रबंधन और सिंचाई के व्यापक इंफ्रास्ट्रक्चर के लिए बड़े स्तर पर काम चल रहा है।   पहली बार जल शक्ति मंत्रालय के अंतर्गत पानी से जुड़े अधिकतर विषय लाए गए हैं। मां गंगा जी और अन्य नदियों के पानी को प्रदूषण मुक्त करने के लिए हम स्पष्ट रणनीति के साथ आगे बढ़ रहे हैं। https://t.co/eHxxLqhElQ,2765,10490
1444282911302225922,2021-10-02 12:47:34+00:00,"एक-एक बूंद पानी बचाने की प्रेरणा हमें उन लोगों से लेनी चाहिए, जिनके जीवन का सबसे बड़ा मिशन जल संरक्षण और जल संचयन है। https://t.co/F3ugNbD4Be",3723,16304
1444282821779103745,2021-10-02 12:47:12+00:00,गांधी जी कहते थे कि ग्राम स्वराज का वास्तविक अर्थ आत्मबल से परिपूर्ण होना है।   ग्राम स्वराज को लेकर केंद्र सरकार की प्रतिबद्धता का एक बड़ा प्रमाण जल जीवन मिशन और पानी समितियां भी हैं। https://t.co/aVoMxZcAqg,2626,11188
1444274040546291714,2021-10-02 12:12:19+00:00,"I would like to congratulate the winners of the #HealthgiriAwards21. I would also like to laud the @IndiaToday group for their regular practice of honouring grassroots level change makers, be it in cleanliness or now healthcare, on 2nd October every year.",3457,22755
1444273923189735427,2021-10-02 12:11:51+00:00,"Through the COVID-19 global pandemic, extraordinary individuals and organisations rose to the occasion and strengthened the fight against the pandemic.   #HealthgiriAwards21 is a commendable effort by @IndiaToday to honour such outstanding efforts and highlight their work.",2681,14638
1444209753593303045,2021-10-02 07:56:52+00:00,"Sharing an extensive interview with @Openthemag, in which I have talked about diverse subjects of governance, the commitment to reform and efforts to transform the lives of 130 crore Indians. https://t.co/tbbuKGQQKy",4086,17564
1444178687885078533,2021-10-02 05:53:25+00:00,Interacting with Gram Panchayats and Pani Samitis across India. https://t.co/Mp3HemaAZD,4070,16905
1444103920700178433,2021-10-02 00:56:19+00:00,पूर्व प्रधानमंत्री लाल बहादुर शास्त्री जी को उनकी जयंती पर शत-शत नमन। मूल्यों और सिद्धांतों पर आधारित उनका जीवन देशवासियों के लिए हमेशा प्रेरणास्रोत बना रहेगा।,25594,133198
1444103866107121665,2021-10-02 00:56:06+00:00,राष्ट्रपिता महात्मा गांधी को उनकी जन्म-जयंती पर विनम्र श्रद्धांजलि। पूज्य बापू का जीवन और आदर्श देश की हर पीढ़ी को कर्तव्य पथ पर चलने के लिए प्रेरित करता रहेगा।  I bow to respected Bapu on Gandhi Jayanti. His noble principles are globally relevant and give strength to millions.,5642,40073
1443981384310161415,2021-10-01 16:49:24+00:00,"At 11 AM tomorrow, 2nd October, I would be taking part in an interesting programme relating to Jal Shakti and rural empowerment. I would interact with Gram Panchayats and Pani Samitis. Jal Jeevan Mission App and Rashtriya Jal Jeevan Kosh would be launched. https://t.co/N01N4wlFZV",4150,23080
1443956610104119296,2021-10-01 15:10:57+00:00,"India Pavilion at the  #Expo2020 is themed on ‘Openness, Opportunity, Growth.’ Do visit the Pavilion to get a flavour of India... https://t.co/mWAC8Zz726",4061,17823
1443942964300943361,2021-10-01 14:16:44+00:00,I call upon all those at the #Expo2020Dubai to visit the India Pavilion for a glimpse of India and to come to our nation to explore the countless avenues of economic and cultural cooperation. #IndiaAtDubaiExpo https://t.co/oRqEzM0fgp,10598,58263
1443942294235742216,2021-10-01 14:14:04+00:00,"At about 8:10 PM, I will be sharing my remarks at the launch of the breathtaking India Pavilion at #Expo2020Dubai. The theme of our pavilion is ‘Openness, Opportunity, Growth’ - principles which India is committed to. It highlights India’s diversity and investment potential. https://t.co/yOEfu4WoMw",6016,30723
1443941068077080581,2021-10-01 14:09:12+00:00,"रेहड़ी-पटरी वाले, ठेला चलाने वाले, स्ट्रीट वेंडर्स के लिए पीएम स्वनिधि योजना, आशा की एक नई किरण बनकर आई है।  इनके जीवन को आसान बनाने के लिए शहरी विकास से जुड़े प्रतिनिधियों से मेरा आग्रह है… https://t.co/iGtmJuihWN",3326,13386
1443941026465398788,2021-10-01 14:09:02+00:00,We are investing in making our cities garbage free. This is also a great opportunity to create Green Jobs for many. https://t.co/KhpMUgIKYv,2886,12249
1443940883221475330,2021-10-01 14:08:28+00:00,स्वच्छ भारत मिशन की ताकत जनभागीदारी है। https://t.co/Du6vjxEbmU,2786,11202
1443940836991926281,2021-10-01 14:08:17+00:00,"स्वच्छ भारत अभियान में मिशन भी है, मान भी है, मर्यादा भी है, एक देश की महत्वाकांक्षा भी है और मातृभूमि के लिए अप्रतिम प्रेम भी है।   हमारे स्वच्छताकर्मी इस अभियान के महानायक हैं।   ये सुखद है कि स्वच्छ भारत मिशन 2.0 की शुरुआत गांधी जयंती से एक दिन पहले हुई है। https://t.co/GRLdsfbWZv",2413,9112
1443828867790110729,2021-10-01 06:43:21+00:00,We are committed to ensuring cleaner and better urban spaces. Watch my speech. https://t.co/5rP37YGogd,4933,22645
1443779545039998981,2021-10-01 03:27:22+00:00,Best wishes to Minister @PRupala Ji on his birthday. I have worked closely with Rupala Ji for many years and closely seen his commitment to public welfare. He is playing a critical role in strengthening India’s animal husbandry and fisheries sectors. Prayers for his long life.,2707,18250
1443778915084869633,2021-10-01 03:24:52+00:00,"Birthday greetings to Rashtrapati Ji. Due to his humble personality, he has endeared himself to the entire nation. His focus on empowering the poor and marginalised sections of society is exemplary. May he lead a long and healthy life. @rashtrapatibhvn",5746,45480
1443604733248348160,2021-09-30 15:52:43+00:00,"In line with our commitment to ensure top quality urban spaces that are garbage free and water secure, the Swachh Bharat Mission-Urban 2.0 and AMRUT 2.0 would be launched at 11 AM tomorrow, 1st October. https://t.co/bMF2feXkAr",3959,21314
1443596644747038724,2021-09-30 15:20:35+00:00,"राजस्थान का सामर्थ्य, पूरे देश को प्रेरणा देता है। हमें राजस्थान के सामर्थ्य को भी बढ़ाना है और देश को भी नई ऊंचाइयों पर पहुंचाना है। लोगों का जीवन आसान बने- Ease of Living, ये आज देश की सर्वोच्च प्राथमिकताओं में से एक है। https://t.co/BPaILFlWJb",3125,13647
1443596579898859525,2021-09-30 15:20:20+00:00,"आज देश में अभूतपूर्व तेजी के साथ मेडिकल इंफ्रास्ट्रक्चर का निर्माण हो रहा है। पिछले 6-7 वर्षों में 170 से अधिक नए मेडिकल कॉलेज बने हैं, 100 से ज्यादा पर काम चल रहा है। डॉक्टर बनने का सपना देखने वाले युवाओं के लिए ये बेहतरीन अवसर है। https://t.co/G6wA29FfWc",3848,16688
1443596486525267972,2021-09-30 15:19:57+00:00,पूरी निष्ठा से किए गये प्रयास कभी व्यर्थ नहीं जाते। हमारे प्रयास अब देश की स्वास्थ्य व्यवस्था को सशक्त कर रहे हैं। दशकों तक टुकड़ों में बंटी रही हमारी स्वास्थ्य सेवाएं अब सक्षम भी बन रही हैं और संवेदनशील भी। https://t.co/LMFfEIfEdY,2609,10147
1443596433777696772,2021-09-30 15:19:45+00:00,CIPET will cater to the skilled manpower needs of the petrochem and energy sector. It will also create more opportunities for the youth and boost 'Ease of Living.' https://t.co/7CgMSgxPvp,2335,8856
1443596185797791746,2021-09-30 15:18:46+00:00,Ensuring top quality healthcare for every Indian. https://t.co/5V1DTDhokF,5669,30115
1443506777841016836,2021-09-30 09:23:29+00:00,Our Law Minister @KirenRijiju is also a decent dancer!   Good to see the vibrant and glorious culture of Arunachal Pradesh… https://t.co/NmW0i4XUdD,9694,75235
1443459246704656390,2021-09-30 06:14:37+00:00,Ensuring a better future for the people of Rajasthan. Watch. https://t.co/hAqaDRBMbm,4497,20788
1443239045774016518,2021-09-29 15:39:37+00:00,"Top quality education is a priority for our Government. At 11 AM tomorrow, CIPET: Institute of Petrochemicals Technology, Jaipur will be inaugurated. This institution will cater to the aspirations of youngsters who want to study aspects relating to petrochem and energy sectors.",4979,28667
1443238851229601797,2021-09-29 15:38:50+00:00,"Chaired the 38th PRAGATI meeting today, in which eight important projects relating to the Ministries of Railways, Power, Road Transport &amp; Highways and Civil Aviation were reviewed. These projects span across 7 states and are worth over Rs. 50,000 crore.",3899,20425
1443238631976550402,2021-09-29 15:37:58+00:00,Thank you @BillGates for the kind words on the Ayushman Bharat Digital Mission.   There is immense scope in leveraging technology for betterment of health infrastructure and India is working hard in this direction. https://t.co/eprhyeAbJn,5796,36113
1443238422282309635,2021-09-29 15:37:08+00:00,"Today's Cabinet decision will give an impetus to exports, create job opportunities and bring greater investment in our nation. https://t.co/KVcSEMjJ9c",4983,32025
1443212537936457732,2021-09-29 13:54:17+00:00,"We are committed to doing everything possible to fight the menace of malnutrition. Today’s Cabinet decision on PM-POSHAN is a crucial one, benefitting the youth of India. https://t.co/u43AzNYE5e",3731,18343
1443212156074332173,2021-09-29 13:52:46+00:00,"भारतीय रेलवे के विकास में एक नया अध्याय जुड़ने वाला है। सरकार ने आज एक महत्वपूर्ण निर्णय लेते हुए नीमच-रतलाम रेल लाइन के दोहरीकरण को मंजूरी दी है। इससे जहां क्षेत्र के सामाजिक और आर्थिक विकास को नई गति मिलेगी, वहीं स्थानीय पर्यटन को भी बढ़ावा मिलेगा।  https://t.co/mkezmQayWu",4073,20083
1443212002202107907,2021-09-29 13:52:09+00:00,The doubling of this important section will solve traffic problems and benefit the people of Saurashtra. https://t.co/cKI3Y0IM0x,3831,22538
1443132259272302596,2021-09-29 08:35:17+00:00,"Had an outstanding discussion with author and academic, Shri Raghuvendra Tanwar. He spoke to me about his work on India’s partition as well as other aspects relating to history. He is a fine mind and am glad to see his passion towards history. https://t.co/zUSFW3BgEy",5856,44414
1442838543869480965,2021-09-28 13:08:10+00:00,"सभी शिक्षाविदों, कृषि वैज्ञानिकों और संस्थानों से मेरा एक आग्रह है… https://t.co/IXc613ii91",4534,20489
1442838507743973384,2021-09-28 13:08:01+00:00,साइंस एंड रिसर्च के समाधानों से अब मिलेट्स एवं अन्य अनाजों को और विकसित करना जरूरी है। मकसद ये कि देश के अलग-अलग हिस्सों में अलग-अलग जरूरतों के हिसाब से इन्हें उगाया जा सके... https://t.co/NoBe2H7At4,3240,13100
1442838435270565890,2021-09-28 13:07:44+00:00,Need of the hour is:  'Back to basics' and ‘march to the future.’  Let us carry forward best practices of the past and work towards a glorious future. https://t.co/mzDgaTlxgm,4543,22267
1442838347622219782,2021-09-28 13:07:23+00:00,"Agriculture is a state subject and that is why, I will cherish my administrative experience in Gujarat that helped me get understand the nuances of the sector better.  Our collective efforts yielded great results. https://t.co/AXNqwmLb9Z",3385,14829
1442838238662512646,2021-09-28 13:06:57+00:00,"सॉयल हेल्थ कार्ड से लेकर नीम कोटेड यूरिया तक,   MSP में रिकॉर्ड बढ़ोतरी से लेकर e-Nam तक,   सिंचाई परियोजनाओं से लेकर सौर ऊर्जा तक,  हमें अपने अन्नदाताओं की सेवा का सौभाग्य प्राप्त हुआ है। https://t.co/VvfZ3pEYQ8",3468,13785
1442730686822055938,2021-09-28 05:59:35+00:00,35 crop varieties with special traits are being dedicated to the nation. Watch. https://t.co/uVEZATpBZ2,5134,20747
1442706990527139840,2021-09-28 04:25:25+00:00,It is a matter of immense pride for every BJP Karyakarta that our Party has got it’s first ever Rajya Sabha MP from Puducherry in Shri S. Selvaganabathy Ji. The trust placed in us by the people of Puducherry is humbling. We will keep working for Puducherry’s progress.,6114,39841
