id,created_at,text,rt_count,fav_count,english
1446486931269898242,2021-10-08 14:45:33+00:00,שבת שלום עם ישראל ❤️,90,2421,Shabbat Shalom with Israel ❤️ 
1446355389696651269,2021-10-08 06:02:51+00:00,"לקראת סוף הבידודים.  בשורה להורי ותלמידי ישראל - עוד צעד בדרך לסיום הבידודים ההמוניים בבתי הספר.  החל ביום ראשון הקרוב, נתחיל במתווה לסיום הבידודים בבתי הספר באופן הדרגתי ביישובים הירוקים.   כך זה יעבוד &gt;&gt;",68,811,"Towards the end of the uniforms. In a row to the parents and students of Israel - another step on the way to the end of mass isolates in schools. Starting on the next Sunday, we will start with the rise in the end of the schools in gradual schools in the green communities. So it will work & gt; & gt; "
1445298367119118341,2021-10-05 08:02:37+00:00,"כשמחלקות הקורונה נסגרות אחת אחר השנייה, בתי הספר מתנהלים כרגיל וכולנו הולכים לקניון, למסעדה ולהופעה -   עכשיו מבינים את ההיגיון שהנחה אותנו.  דברים שאמרתי אמש בכנסת בנאום פתיחת מושב החורף.  צפו: https://t.co/50hfmLQZsV",75,1082,"When the curbonate departments, one another, schools are going to be used as usual and we all go to the mall, to a restaurant and performance - now understand the logic that discounted us. Things I said was in the Knesset in a winter seat. View: https://t.co/50hfmlqzsv "
1445034887728205825,2021-10-04 14:35:39+00:00,"בחודש שעבר, יצאו נשות ואנשי המוסד, למבצע שתכליתו לאתר מידע חדש על גורלו ומקום הימצאו של רון ארד. זה היה מבצע מורכב ורחב מימדים, זה כל מה שאפשר לומר כרגע.   עשינו עוד מאמץ בדרך להבנה מה עלה בגורלו של רון. &gt;&gt; https://t.co/MKilupoOpt",61,833,"Last month, women and Mossad members came out, to the operation to locate a new information on the fate and the whereabouts of Ron Arad. It was a complex operation and wide dimensions, that's all you can now say. We made another effort on the way to understand what rose by Ron's fate. & gt; & gt; https://t.co/mkilupooop "
1444940079236005891,2021-10-04 08:18:55+00:00,"Congratulations H.E. Mr. Fumio Kishida on your election as Prime Minister of #Japan. I look forward to working together to enhance the ties of our two countries, as well as expanding cooperation in various fields 🤝  @kishida230 おめでとうございます！",75,635,"Congratulations H.E. Mr. Fumio Kishida on your election as Prime Minister of #Japan. I look forward to working together to enhance the ties of our two countries, as well as expanding cooperation in various fields 🤝  @kishida230 おめでとうございます！ "
1444623230413705220,2021-10-03 11:19:52+00:00,"כינסתי היום את צוות השרים למאבק בפשיעה ובאלימות בחברה הערבית.  מצב האלימות בחברה הערבית הגיע לקו האדום. הבעיה הודחקה והוזנחה במשך שנים עד שהגיעה למימדים מפלצתיים, כפי שראינו בשנה האחרונה. &gt;&gt; https://t.co/zvmvcqzAin",50,667,"I convened the staff of the Ministers for the struggle for crime and violence in Arab society. The state of violence in Arab society reached the red line. The problem was eroded and neglected for years until it reached monstrous dimensions, as we saw in the past year. & gt; & gt; https://t.co/zvmvcqzain "
1444362232809336838,2021-10-02 18:02:45+00:00,"אני עומד לצד השוטרים שהותקפו באלימות קשה בכפר קאסם.  האלימות בחברה הערבית הגיעה לנקודה בלתי נסבלת. נילחם בה בכל הכוח.   אני מצפה מהחברה הערבית, שמבקשת מהמדינה להתערב, לתת לשוטרים את כל הגיבוי והתמיכה.  נגיע לתוקפים ונמצה עמם את הדין.",82,1263,"I'm going to the side of the policemen who attacked hard violence in Kafr Kasem. The violence in Arab society reached an intolerable point. We will fight it with all the power. I expect Arab society, which asks the country to intervene, to give the cops all the backup and support. We will come to attack and implies the law. "
1444342780164288516,2021-10-02 16:45:28+00:00,"בזהירות, באחריות, בלי סגרים והגבלות מיותרות ותוך שמירה של ישראל פתוחה - נשבור את הגל הרביעי, גל הדלתא.  אני מבקש מהציבור לנהוג באחריות - צאו להתחסן!  שבוע טוב. https://t.co/6ZtrKD3RQs",90,1616,"Carefully, responsibly, without superfluity and unnecessary restrictions, and the preservation of Israel is open - we will break the fourth wave, the wave of the delta. I ask the public to drive responsibility - Get out of vacation! good week. https://t.co/6ztrkd3rqs "
1443941783331803143,2021-10-01 14:12:02+00:00,שבת שלום לכולם ❤️,91,2515,Shabbat Shalom for Everyone ❤️ 
1443668749547147276,2021-09-30 20:07:06+00:00,"טוב לחזור הביתה.   חגגתי היום את ״חג היחידה״ בסיירת מטכ״ל, יחידת העילית של צה״ל, והיחידה שלי.   הסיפור של היחידה הוא מצוינות ללא פשרות - בשירות ביטחון ישראל.   בהצלחה למפקד י׳ הנכנס ולזה היוצא - י׳. שמותיכם לא ידועים, אבל תרומתכם לא תשכח. https://t.co/nLfhn0v1kk",59,803,"Good to go home. I fascinated the ""Footage"" in the tour, the IDF's elite unit, and my unit. The story of the unit is uncompromising excellence - the security service. Good luck to commander! Incoming and Lesze. Your names are unknown, but your contribution will not forget. https://t.co/nlfhn0v1kk "
1443628187804651520,2021-09-30 17:25:55+00:00,ברכות לשר החוץ @yairlapid על ביקורו ההיסטורי בבחריין ועל פגישותיו החשובות בביקור זה. נמשיך להעמיק את הקשרים החמים ואת שיתופי הפעולה עם מדינות האזור.  https://t.co/qkCSW24wlO,77,1359,Greetings to the Foreign Minister @yairlapid on his historical visit to Bahrain and his important meetings on this visit. We will continue to deepen the warm ties and cooperation with the countries of the region. https://t.co/qkcsw24wlo 
1443260713443676160,2021-09-29 17:05:43+00:00,הלב נקרע לנוכח מראות התאונה הקשה בגליל העליון.  אני מבקש לשלוח תנחומים מעומק הלב וחיבוק גדול למשפחות ההרוגים בשעתן הקשה.  עם ישראל כולו מתפלל לרפואת הפצועים.  אני מבקש מהציבור הישראלי להקפיד הקפדה יתרה על נסיעה זהירה בדרכים.   שלא נדע עוד צער.,51,1036,Heart was torn in light of the difficult accident mirrors in the Upper Galilee. I ask to send condolences from the bottom of the heart and a large embrace to the families of those killed at the difficult time. The entire Israel prays for the wounded medicine. I ask the Israeli public to ensure balance on careful ride. We will not know another sorrow. 
1443185647242600449,2021-09-29 12:07:26+00:00,"בסיומו של ביקור חשוב בניו יורק ובאו״ם - כמה מילים על השיח שמתרחש כרגע:   אני מכבד מאוד את מומחי משרד הבריאות ומוקיר את עבודתם המקצועית, עם זאת, עוד ועוד הגבלות גורפות על כולם - זו לא המדיניות של הממשלה. &gt;&gt;",89,1315,"At the end of the new visit in New York and UN - a few words about the discourse that occurs at the moment: I respect the Ministry of Health experts and cherish their professional work, however, more and more sweeping restrictions on everyone - this is not the government's policy. & gt; & gt; "
1443087372703387648,2021-09-29 05:36:55+00:00,"ביום שני נפגשתי בניו יורק עם שגרירת ארה""ב לאו""ם, לינדה תומאס-גרינפילד.  בפגישה שוחחנו גם על סוגיית החיילים הנעדרים אורון שאול והדר גולדין, והאזרחים אברה מנגיסטו והישאם א-סייד. ביקשתי ממנה להמשיך להעלות את הנושא בפורומים שונים, כפי שהיא עושה מאז נפגשה עם לאה גולדין. &gt;&gt; https://t.co/9u221K1snV",51,633,"On Monday, I met in New York with the US Embassy to UN, Linda Thomas-Greenfield. At the meeting we also discussed the issue of the missing soldiers Oron Shaul and Hadar Goldin, and Civilians Avra Mergisto and Misham A-Side. I asked her to continue to raise the subject in different forums, as he did since he met with Leaz Goldin. & gt; & gt; https://t.co/9u221snv "
1442501896867037187,2021-09-27 14:50:27+00:00,"״ במהלך 73 השנים האחרונות, מדינת ישראל, עם ישראל, השיג כל כך הרבה בשעה שנאלצנו להתמודד עם כל כך הרבה. למרות זאת אני יכול לומר בביטחון מלא - הימים הטובים ביותר עוד לפנינו.״  חג שמח אזרחי ישראל. אני אוהב אתכם ❤️  לפוסט המלא: https://t.co/AAEaFeOwTQ https://t.co/WcJtWgSclv",89,1777,"""Over the past 73 years, the State of Israel, the Jewish people, has achieved so much when we had to deal with so much. Despite this, I can say with full confidence - the best days before us. ""Happy Christmas citizens. I love you ❤️ Full post: https://t.co/aeaeaffeowtq https://t.co/wcjtwgsclv "
1442475487033319428,2021-09-27 13:05:30+00:00,שידור חי: הצטרפו לנאום ראש הממשלה נפתלי בנט בעצרת האו״ם&gt;&gt; https://t.co/yahqjhKlUE,48,606,Live broadcast: Join the Prime Minister Naftali Bennett at the UN & GT; & GT; https://t.co/yahqjhklue 
1442325589512253450,2021-09-27 03:09:52+00:00,"שמחתי לפגוש היום בניו יורק את שר החוץ של בחריין והשר לענייני מדינה במשרד החוץ של איחוד האמירויות.   אנו שואפים להדק את היחסים בין המדינות, בכל התחומים, ומקווים שמדינות נוספות באזור יצטרפו להסכמי אברהם.  https://t.co/YNWCCL3rBz",90,1413,"I was glad to meet in New York the foreign minister of Bahrain and the Minister of State Affairs in the Foreign Ministry of Emirates. We strive to fasten relations between the countries, in all areas, and hope that additional countries in the area will join the Abraham agreements. https://t.co/nwccl3rbz "
1442091553397243909,2021-09-26 11:39:53+00:00,"כשהמדינה פתוחה - האבטלה יורדת.   דרך ארוכה עוד לפנינו: מאות אלפים שאיבדו את עבודתם מצפים מאיתנו לא להיכנע למנטליות של עוד ועוד סגרים והגבלות גורפות והרסניות,  להתמיד במדיניות של חיים לצד הקורונה, ומציאת פתרונות במקום לפגוע באופן רחב בפרנסה.   זה מה שאנו עושים ואת זה נמשיך לעשות. https://t.co/9Z0nrOrvo0",56,629,"When the state is open - unemployment goes down. A long way before us: Hundreds of thousands who lost their work expect us not to surrender to the mentality of more and more closing and destructive limits, perseveration in the policy of life alongside the corona, and finding solutions rather than in a livelihood. This is what we do and it will continue to do. https://t.co/9z0nrorvo0 "
1442084055223201794,2021-09-26 11:10:06+00:00,"יחד עם כל עם ישראל, אני מתפלל לרפואתם השלמה של סרן ד׳ ורס""ל י׳, לוחמי יחידת דובדבן שנפצעו הלילה בפעילות מבצעית, ומחזק את משפחותיהם.",79,1749,"Together with all the people of Israel, I pray for the complete medicine of Captain d and Rasal, cherry unit fighters wounded tonight operational activity, strengthening their families. "
1441984308219047939,2021-09-26 04:33:44+00:00,"יצאתי הלילה לעצרת הכללית של האומות המאוחדות. זו הזדמנות לספר את הסיפור שלנו, על המקום של ישראל במרחב, על הרוח המיוחדת של הישראלים ועל התרומה שלנו לעולם.   בזמן האחרון היו כמה רגעים חשובים, בראשם הניצחון הגורף בהצבעה בבית הנבחרים האמריקני. &lt;&lt; https://t.co/TW9KP8TQ9q",97,1542,"I went out tonight at the General Rave of the United Nations. This is an opportunity to tell our story, the place of Israel in space, the special spirit of Israelis and our contribution to the world. Lately there were some important moments, headed by the victory victory in the American elected house. & lt; & lt; https://t.co/tw9kp8tq9q "
1441807050728742912,2021-09-25 16:49:23+00:00,"מאות אנשי ציבור עיראקים, סונים ושיעים, התכנסו אתמול כדי לקרוא לשלום עם ישראל. זוהי קריאה שבאה מלמטה ולא מלמעלה, מהעם ולא מהממשלה, וחשובה במיוחד ההכרה בעוול ההיסטורי שנעשה ליהודי עיראק.  מדינת ישראל מושיטה לכם את ידה לשלום בחזרה. https://t.co/VtfimygLr5",180,2285,"Hundreds of Iraqis, Sunni and Shiites, gathered yesterday to call peace with Israel. It is a call that came from below and not from above, from the people and not the government, and especially important recognition of the historical injustice that was made for Iraqi Jews. The State of Israel reaches for you to peace. https://t.co/vtfimyglr5 "
1441289321194024982,2021-09-24 06:32:06+00:00,"אתמול בערב ביקרתי חיילים בודדים בסוכת המרכז לזכרו של מייקל לוין ז״ל ביחד עם שר התקשורת יועז הנדל.  פגשתי חיילים וחיילות מהארץ ומהעולם, דתיים וחילונים, שעזבו בית, משפחה, חברים, ובניגוד למקובל בסביבתם בחרו להתגייס לצה״ל ולהגן על מדינת ישראל. &gt;&gt; https://t.co/5mD0Sd2Vdg",67,908,"Yesterday evening I visited a few soldiers in the center of the center in memory of Michael Levin together with the Minister of Communication. I met soldiers and soldiers from Israel and the world, religious and secular, who left a house, family, friends, and unlike the accepted environment they chose to enlist the IDF and protect the State of Israel. & gt; & gt; https://t.co/5md0sd2vdg "
1441103133267034113,2021-09-23 18:12:16+00:00,"תודה לחברי בית הנבחרים של ארה״ב, דמוקרטים ורפובליקנים כאחד, על התמיכה הסוחפת בישראל והמחויבות לבטחונה.  מי שמנסים לאתגר את התמיכה הזאת, קיבלו היום תשובה ניצחת.  העם בישראל מודה לעם האמריקני ולנציגיו על הידידות האיתנה ",180,3061,"Thank you for members of the US House, Democrats and Republicans alike, on the sweeping support in Israel and the commitment to its security. Those who try to challenge this support, have received a winning answer today. The people of Israel thanks the American people and its representatives on the strong friendship "
1441101225257103360,2021-09-23 18:04:41+00:00,Thank you @SpeakerPelosi  @LeaderHoyer  @GOPLeader  @rosadelauro  @RepKayGranger   for your ongoing and unwavering support of the State of Israel and its security. ,101,881,Thank you @SpeakerPelosi  @LeaderHoyer  @GOPLeader  @rosadelauro  @RepKayGranger   for your ongoing and unwavering support of the State of Israel and its security. 
1440712750250872841,2021-09-22 16:21:01+00:00,"משתתף בצערה של משפחת סג׳ייר, של הכפר ירכא ושל העדה הדרוזית כולה על מותו של חוסאם, מתנדב משטרת ישראל, שנדרס למוות בעת מילוי משימתו.  אלפים ליוו אותו היום למנוחות, זוכרים ומוקירים את רוח הנתינה שאפיינה אותו.  יהי זכרו ברוך. https://t.co/XXQP9PkiBD",56,817,"Participant in the Segiear family, the village of Yarka and the Daruze community is entirely on Husam's death, the Israel Police volunteer, who stamped to death when fulfilling his mission. Thousands accompanied him today, remember and cherish the spirit of giving that characterized him. Of blessed memory. https://t.co/xxqp9pkibd "
1440615593950859265,2021-09-22 09:54:57+00:00,"את הבוקר הזה פתחתי עם חברת הכנסת @ShirlyPinto באחד המקומות הכי מיוחדים במדינה שלנו, כנפיים של קרמבו.  פגשנו שם הרבה אנשים:  את נועה, נערה בת 15 עם צרכים מיוחדים שמחכה לקרמבו כל שבוע מחדש. את ליה, חונכת אחרי צבא שנותנת את הנשמה למען המטרה החשובה הזו. &gt;&gt; https://t.co/8SH8x5FR4J",75,945,"This morning I opened with the Knesset company @shirlypinto in one of the most special places in our country, Krambo's wings. We met a lot of people there: the Noa, a 15-year-old girl with special needs waiting for Carambo every week. Lia, a mentor after an army that gives the soul for this important goal. & gt; & gt; https://t.co/8sh8x5fr4j "
1440384944077873161,2021-09-21 18:38:26+00:00,"כואב את פטירתו של השר וחבר הכנסת לשעבר אהרן אבוחצירא.  אהרן ז״ל בן למשפחת אבוחצירא ממרוקו,  אהב את עם ישראל, את ארץ ישראל ואת תורת ישראל, והוביל עשייה חברתית חשובה למען השכבות החלשות ופעל מתוך שליחות אמיתית.   יהי זכרו ברוך. https://t.co/AlRiol8Kfj",32,483,"It hurts the death of the Minister and former Knesset Member Aharon Abuzhira. Aharon, who is a son of the Abuzharkira family of Morocco, loved the people of Israel, the Land of Israel and theory of Israel, and led to social activity is important for the weaker layers and followed real mission. Of blessed memory. https://t.co/alriol8kfj "
1439965604178448396,2021-09-20 14:52:07+00:00,"חג סוכות שמח, עם ישראל! ",115,2990,"Happy Sukkot, with Israel! "
1439437642584805380,2021-09-19 03:54:12+00:00,"תם ונשלם.  כל ששת המחבלים נתפסו ויחזרו לכלא, במבצע מרשים, מתוחכם ומהיר של השב״כ, המשטרה וצה״ל.  אני רוצה להודות לכוחות הביטחון שפעלו, לילות כימים, גם בשבת ובחג, כדי להביא את האירוע לידי סיום. את מה שהתקלקל - אפשר לתקן.",142,3888,"Over and done. All the six terrorists were caught and returned to prison, in an impressive, sophisticated and quick operation of the Shin Bet, the police and the IDF. I want to thank the security forces that operated, nights, even on Shabbat and the holiday, to bring the event to termination. What you spoil - can be fixed. "
1439277120249794561,2021-09-18 17:16:20+00:00,"ה-FDA החליט ללכת בדרכה של ישראל ולהתחיל בחיסון שלישי למבוגרים ולאוכלוסיות בסיכון בכל הגילאים.  במאמר באקונומיסט אני ממליץ למדינות העולם ללמוד מנסיוננו ולהקדים לחסן את כולם בבוסטר: החיסון בטוח, עובד, מציל חיים והוא מה שמפריד בין חיים נורמליים לבין סגרים בלתי פוסקים.  קראו ושתפו!&gt;&gt; https://t.co/q8Xo4masvO",73,957,"The FDA decided to go to Israel's way and start a third adult vaccine and populations at risk of all ages. In an aconomist article I recommend that the countries of the world must learn from our experience and go to vaccinate them all in Burester: The vaccine is safe, working, life saves and is what separates normal life and infected closures. Read and share! & GT; & GT; https://t.co/q8xo4masvo "
1438882408389042184,2021-09-17 15:07:53+00:00,"ל-3 מליון הישראלים הטובים והאחראים שהלכו להתחסן: תודה!   בזכותכם כולנו בטוחים ובריאים יותר ובזכותכם המדינה שלנו נשארת פתוחה בחגים, ובכלל.   היעד הבא: ארבעה מליון מתחסנים. מיד לאחר החגים ניישם תכנית לחיסון של עוד מיליון ישראלים בחיסון השלישי, באמצעות הידוק התו הירוק, הסברה והנגשה.",109,1903,"For 3 million and most responsible Israelis who went to be vaccinated: Thank you! Thanks to your right, we are all safe and healthy and with your right country remains open on holidays, including. Next destination: Four reasons. Immediately after the holidays there was a plan for another million Israeli vaccine in the third vaccine, using the groaking of the green character, information, and contact. "
1438828886381506568,2021-09-17 11:35:13+00:00,סוגרים עוד שבוע של עשייה. שבת שלום!  #ממשלהבליהפסקה https://t.co/sNFQ7vDTCl,76,824,Close another week of doing. Shabbat Shalom! # General of the https ://t.co/snfq7vdtcl 
1438802440673972224,2021-09-17 09:50:08+00:00,"שנה להסכמי אברהם - פרק חדש ופורץ דרך בהיסטוריה של השלום במזרח התיכון.  מדינת ישראל תמשיך לפתח, להעמיק ולהרחיב את היחסים בין המדינות, כמו גם לפעול לפיתוח הקשרים עם מדינות נוספות באזור.  ",110,1736,"A year to the Abraham agreements - a new chapter and burst through the history of peace in the Middle East. The State of Israel will continue to develop, deepen and expand relations between the two countries, as well as act to develop ties with other countries in the area. "
1438606765046784005,2021-09-16 20:52:35+00:00,"החיסון השלישי מעלה פי 10 (!) את רמת ההגנה מפני הנגיף!  אלה תוצאות מחקר מדעי מקיף שמתבסס על נתונים מישראל. המחקר הזה כבר הועבר למדינות נוספות, עם המלצה שלנו לחסן מוקדם ככל האפשר.   החיסון בטוח.  החיסון עובד.  החיסון מציל חיים.  לכו להתחסן! https://t.co/ZVi9Uac5sF",99,1045,"The third vaccine increases 10 times (!) The level of defense against the virus! These are comprehensive scientific research results based on data from Israel. This study has been transferred to additional countries, with our recommendation to vaccinate as early as possible. The vaccine is safe. The vaccine works. The vaccine saves life. Go get vaccinated! https://t.co/zvi9uac5sf "
1438560294322778115,2021-09-16 17:47:55+00:00,"אני מאחל לכל בית ישראל שנה טובה, רגועה, בטוחה ומאוחדת ❤️",172,4600,"I wish for all Beit Yisrael Happy, calm, secure and unified ❤️ "
1438086692859219968,2021-09-15 10:26:00+00:00,השעות שלפני יום הכיפורים הן השעות המשמעותיות ביותר בשנה.   כמה מילים ממני אליכם&gt;&gt; https://t.co/PG0jEsKKRM  גמר חתימה טובה. https://t.co/7aGXfq1HQN,81,1013,The hours before Yom Kippur are the most significant hours per year. Some words from me to you & gt; & gt; https://t.co/pg0jeskkrm is finished a good signature. https://t.co/7agxfq1hqn 
1437770337358340097,2021-09-14 13:28:55+00:00,"אסירת ציון אידה נודל, סמל למאבק העלייה מברית המועצות, הלכה לעולמה.  היא היתה אישה נמוכת קומה וענקית ברוחה.   סיפור חייה של אידה, שעורר עניין ואהדה ברחבי העולם, הוא סיפורם של העולים ושל העם היהודי כולו - הכמיהה לציון, אהבת הארץ והמאבק לעלות לארץ ישראל בכל מחיר. &gt;&gt; https://t.co/vEZLKR7rUW",49,480,"Prisoner of Zion Ida Noodle, a symbol of the struggle against the Soviet Union, went to her world. She was a low floor and a hanger in spirit. The story of Ida, who aroused interest and sympathy around the world, is the story of the immigrants and the entire Jewish people - the yearning for marking, the love of the land and the struggle to immigrate to Palestine at all costs. & gt; & gt; https://t.co/vezlkr7ruw "
1437726325729546242,2021-09-14 10:34:02+00:00,"נפגשתי הבוקר עם משפחתו של אברה מנגיסטו, המוחזק ברצועת עזה.   אמרתי להם שאני מחויב באופן אישי להשבת החיילים והאזרחים הנמצאים ברצועת עזה, וכי הדלת שלי פתוחה בפניהם - תמיד. https://t.co/NxCjrrzWKn",102,1970,"I met this morning with Abra Mergisto's family, held in the Gaza Strip. I told them that I personally committed to resting the soldiers and civilians in the Gaza Strip, and that my door is open to them - always. https://t.co/nxcjrzwkn "
1437704419186036739,2021-09-14 09:06:59+00:00,בוקר של חדשות טובות  https://t.co/xeHFLEdqXZ,101,1148,Morning of Good news https://t.co/xehfledqxz 
1437494456471719938,2021-09-13 19:12:40+00:00,"Thank you President @AlSisiOfficial for a warm welcome in Egypt today and an important &amp; productive meeting.     Together, we can strengthen the ties between our two countries and work toward a more stable, secure &amp; prosperous future for the region. https://t.co/KtnrYsw0H7",259,1938,"Thank you President @AlSisiOfficial for a warm welcome in Egypt today and an important &amp; productive meeting.     Together, we can strengthen the ties between our two countries and work toward a more stable, secure &amp; prosperous future for the region. https://t.co/KtnrYsw0H7 "
1437342276221644802,2021-09-13 09:07:57+00:00,"61 ישראלים מתחת לגיל ארבעים מאושפזים כרגע במצב קשה עם קורונה.   חלקם נאבקים על חייהם.   אף לא אחד מהם התחסן כנדרש.  55 מתוכם לא התחסנו כלל, ו-6 לא התחסנו במנה השלישית.   הקורונה הורגת. גם צעירים.   החיסון והחיסון השלישי בטוח וחיוני לשמור על חיינו.   צאו מיד אתם ומשפחתכם להתחסן.",144,1782,"61 Israelis under the age of forty hospitalized currently in a difficult situation with Corona. Some struggle for their lives. Not one of them stabilized as required. 55 Of these, we did not reveal at all, and 6 did not deflect in the third place. The corona is killing. Also young. The immune and the third vaccine is safe and vital to keep our lives. Get out immediately with you and your family to get vaccated. "
1437085156448292865,2021-09-12 16:06:15+00:00,"הנתונים מאד ברורים - החיסונים מצילים חיים.  צאו להתחסן, עוד הלילה. https://t.co/fJAkZrEMok",68,756,"The data is very clear - vaccines lifestime. Get out of vacation, tonight. https://t.co/fjakzremok "
1437052646314160130,2021-09-12 13:57:04+00:00,מי שמתחסן בחיסון השלישי מוגן פי 11 ממי שלא.   צאו להתחסן  https://t.co/PV61QBgino,87,1012,Those who are in the third vaccine is 11 times protected from those who do not. Get out of https://t.co/pv61qbgino 
1436751705761255426,2021-09-11 18:01:14+00:00,"20 years after the attacks on 9/11, we remember the victims, send strength to their families and pay tribute to the heroes.  We stand united with our friends in the United States and reaffirm our shared commitment to fighting terror and defending freedom.  #NeverForget",159,1041,"20 years after the attacks on 9/11, we remember the victims, send strength to their families and pay tribute to the heroes.  We stand united with our friends in the United States and reaffirm our shared commitment to fighting terror and defending freedom.  #NeverForget "
1436738560447684608,2021-09-11 17:09:00+00:00,"שבוע טוב.  אני מברך את כוחות הביטחון על תפיסת ארבעה מהמחבלים שברחו מכלא גלבוע.  לפנות בוקר הגעתי לחפ""ק השטח של כוחות הביטחון, כדי לעמוד מקרוב על החיפושים. הפעילות הייתה נחושה ועקבית, המפתח להצלחה הוא שיתוף פעולה חלק ושקט בין כל העוסקים במלאכה. &gt;&gt;",92,2424,"good week. I congratulate the security forces on the perception of four of the terrorists who fled from Gilboa. On the morning I reached the curtain of the security forces to close closely on the searches. The activity was determined and consistent, the key to success is a smooth and quiet cooperation between all of the work. & GT; "
