,id,created_at,text,rt_count,fav_count,english,cleaned_text,zeroshot_sentiment,vader_sentiment,blob_sentiment
10,1446450785945100294,2021-10-08 12:21:55+00:00,"Comenzamos los preparativos para la Cumbre #MadridOTAN22 que celebraremos en junio. Una cita decisiva para la Alianza, en la que se definirá la estrategia que ha de guiarnos ante los retos de la próxima década. Cuentas con España para que sea un verdadero éxito, @jensstoltenberg. https://t.co/CYfXOXLno8",281,850,"We begin preparations for the # Madridotan22 summit that we will celebrate in June. A decisive appointment for the Alliance, in which the strategy that must be guided before the challenges of the next decade will be defined. Accounts with Spain to be a real success, @Jensstoltenberg. https://t.co/cyfxoxlno8. ",begin preparation summit celebrate june decisive appointment alliance strategy must guide challenge next decade define account spain real success,POSITIVE,POSITIVE,POSITIVE
11,1446405577266061313,2021-10-08 09:22:17+00:00,"Hoy he visitado junto al co-CEO de @netflix, Ted Sarandos, las instalaciones de esta plataforma en Madrid. La industria audiovisual es clave en nuestra economía, para impulsar el empleo y también nuestra cultura. Trabajamos para convertir a España en un hub audiovisual. https://t.co/fUnSIucUwr",293,1256,"Today I have visited next to the co-CEO of @Netflix, Ted Sarandos, the facilities of this platform in Madrid. The audiovisual industry is key in our economy, to promote employment and also our culture. We work to convert Spain into an audiovisual hub. https://t.co/funsiucuwr. ",today visit next co ceo ted sarando facility platform madrid audiovisual industry key economy promote employment also culture work convert spain audiovisual hub,POSITIVE,POSITIVE,NEUTRAL
12,1446143113412714499,2021-10-07 15:59:20+00:00,"España registra hoy una Incidencia Acumulada menor de 50 casos; un hito crucial en el camino hacia la recuperación.  Gracias a las administraciones implicadas, a las y los profesionales sanitarios y a toda la ciudadanía.   Sigamos perseverando para mantener al virus a raya.",795,3701,"Spain today registers an accumulated incidence less than 50 cases; A crucial milestone on the road to recovery. Thanks to the administrations involved, to health professionals and all citizens. Let's continue persevering to keep the virus at bay. ",spain today register accumulate incidence less case crucial milestone road recovery thank administration involve health professional citizen let continue persevere keep virus bay,POSITIVE,POSITIVE,NEGATIVE
13,1446090646863945734,2021-10-07 12:30:51+00:00,"Avanzamos hacia un futuro de emprendimiento en nuestro país. Estamos haciendo de España un lugar excepcional para crear empresas. Tenemos talento y buenas ideas, un marco que facilita el desarrollo de proyectos y financiación para ejecutarlos. Este es el camino. #SouthSummit21 https://t.co/v2omiomCQ0",301,853,"We move towards a future of entrepreneurship in our country. We are doing Spain an exceptional place to create companies. We have talent and good ideas, a framework that facilitates the development of projects and financing to execute them. This is the way. # Southsummit21 https://t.co/v2omiomcq0. ",move towards future entrepreneurship country spain exceptional place create company talent good idea framework facilitate development project financing execute way,POSITIVE,POSITIVE,POSITIVE
14,1446047715956248576,2021-10-07 09:40:16+00:00,"Presentamos los #PGE2022. Las nuevas cuentas serán el impulso a una recuperación económica y social justa, que llegue a todas las personas y territorios de nuestro país. Unos Presupuestos responsables, con la mayor inversión de la historia, para construir la España que merecemos. https://t.co/J7jZx97aBh",596,1865,"We present the # PGE2022. The new accounts will be the impulse to a fair economic and social recovery, which reaches all the people and territories of our country. Some responsible budgets, with the greatest investment in history, to build the Spain that we deserve. https://t.co/j7jzx97ABH. ",present new account impulse fair economic social recovery reach people territory country responsible budget great investment history build spain deserve,POSITIVE,POSITIVE,POSITIVE
15,1445819394156900356,2021-10-06 18:33:00+00:00,"Este año celebramos por primera vez el #DíaDelCineEspañol. Una fecha para poner en valor esta industria cultural, muestra de nuestros valores y una de las mejores señas de identidad de España. Apostemos por nuestro cine y reconozcamos cada día la labor de todos sus profesionales. https://t.co/FVrNsTvyOI",206,587,"This year we celebrated for the first time the # Díadelcineespañol. A date to value this cultural industry, shows our values and one of the best signs of identity in Spain. Let's bet on our cinema and we recognize every day the work of all its professionals. https://t.co/fvrnstvyoi ",year celebrate first time adelcineespa ol date value cultural industry show value one good sign identity spain let bet cinema recognize every day work professional,POSITIVE,POSITIVE,POSITIVE
16,1445800386108043267,2021-10-06 17:17:28+00:00,"Mi cariño hoy a Alexis Tejera, alcalde de San Bartolomé, en Lanzarote, que, tras ser diagnosticado de ELA, ha explicado que seguirá en la alcaldía ""con más fuerza que nunca"". Es un orgullo compartir partido con personas como Alexis. Eres un ejemplo de compromiso y superación. https://t.co/mgF4GHhnmf",363,1664,"My love today to Alexis Tejera, Mayor of San Bartolomé, in Lanzarote, who, after being diagnosed with ELA, has explained that he will continue in the mayor ""with more force than ever"". It is a pride to share party with people like Alexis. You are an example of commitment and improvement. https://t.co/mgf4ghhnmf. ",love today alexis tejera mayor san bartolom lanzarote diagnose ela explain continue mayor force ever pride share party people like alexis example commitment improvement,POSITIVE,POSITIVE,POSITIVE
17,1445790959078453254,2021-10-06 16:40:00+00:00,"España quiere trabajar más estrechamente con Croacia. Ese es el objetivo de mi vista hoy al país, la primera de un presidente español. Gracias, @AndrejPlenkovic por la acogida. Iniciamos una etapa mucho más fructífera en nuestras relaciones, también en el marco de la UE. https://t.co/w6tl4ObVsw",164,546,"Spain wants to work more closely with Croatia. That is the goal of my sight today to the country, the first of a Spanish president. Thank you, @andrejplenkovic for the reception. We started a much more fruitful stage in our relationships, also within the framework of the EU. https://t.co/w6tl4obvsw. ",spain want work closely croatia goal sight today country first spanish president thank reception start much fruitful stage relationship also within framework eu,POSITIVE,POSITIVE,POSITIVE
18,1445747333073752082,2021-10-06 13:46:39+00:00,Los #PGE2022 también van a contemplar un bono cultural joven. Será una ayuda directa de 400 euros que facilitará el acceso de las y los jóvenes de 18 años a la cultura. Seguimos ayudando así a la juventud y a una industria fundamental en nuestro país. https://t.co/WRxhpumzOS,415,1211,The # PGE2022 are also going to contemplate a young cultural bonus. It will be a direct help of 400 euros that will facilitate the access of 18-year-old youth to culture. We continue helping youth and a fundamental industry in our country. https://t.co/wrxhpumzos. ,also go contemplate young cultural bonus direct help euro facilitate access year old youth culture continue help youth fundamental industry country,POSITIVE,POSITIVE,POSITIVE
19,1445739280987406340,2021-10-06 13:14:39+00:00,"El Gobierno de España está haciendo todo lo posible para que el alza inédita en el precio del gas y la electricidad no afecte al recibo de los consumidores. Estamos ante un problema europeo, que incumbe a todos los Estados miembros, y la respuesta también ha de ser europea. https://t.co/rkeoUBSVvl",285,735,"The Government of Spain is doing everything possible so that the unprecedented rise in the price of gas and electricity does not affect the receipt of consumers. We are facing a European problem, which is incumbent upon all Member States, and the response must also be European. https://t.co/rkeoubsvvl. ",government spain everything possible unprecedented rise price gas electricity not affect receipt consumer face european problem incumbent upon member state response must also european,NEGATIVE,NEGATIVE,POSITIVE
20,1445659965041958920,2021-10-06 07:59:29+00:00,"España ha pedido a la UE que actúe para controlar el precio de la energía. En el próximo Consejo Europeo que se celebra este mes debemos abrir un debate sobre ello. Tenemos que hacer una compra conjunta de gas, como ya se hizo con las vacunas. Somos fuertes cuando estamos unidos. https://t.co/WvuCXmQD6t",628,1840,"Spain has asked the EU to act to control the price of energy. In the next European Council that is celebrated this month we must open a debate about it. We have to make a joint purchase of gas, as already done with vaccines. We are strong when we are united. https://t.co/wvucxmqd6t. ",spain ask eu act control price energy next european council celebrate month must open debate make joint purchase gas already do vaccine strong united,NEGATIVE,POSITIVE,POSITIVE
21,1445466317310418950,2021-10-05 19:10:00+00:00,Ya en Eslovenia en una cena de trabajo del Consejo Europeo previa a la Cumbre de los Balcanes Occidentales en la que analizaremos el papel de la Unión Europea como actor internacional. La actualidad ha demostrado que debemos seguir reforzando la autonomía estratégica de la Unión. https://t.co/iJY8AqFDqK,259,962,Already in Slovenia at a work dinner of the European Council prior to the Summit of the Western Balkans in which we will analyze the role of the European Union as an international actor. The present has shown that we must continue to reinforce the strategic autonomy of the Union. https://t.co/ijy8aqfdqk. ,already slovenia work dinner european council prior summit western balkan analyze role european union international actor present show must continue reinforce strategic autonomy union,NEUTRAL,NEUTRAL,NEUTRAL
22,1445435511045246982,2021-10-05 17:07:35+00:00,"Enhorabuena, @LeonAranoa y al equipo de #ElBuenPatrón por la elección de su película para representar a España en los Oscar. El cine español demuestra, una vez más, su calidad con una cinta que retrata a través de la sátira el mundo de las relaciones laborales. ¡Mucha suerte! https://t.co/ZH9jWD5pPu",171,558,"Congratulations, @Leonarana and the # Elbuenpatron's team for the choice of his film to represent Spain in the Oscar. The Spanish cinema demonstrates, once again, its quality with a tape that portrays through the satire the world of labor relations. Good luck! https://t.co/zh9jwd5ppu. ",congratulation elbuenpatron team choice film represent spain oscar spanish cinema demonstrate quality tape portray satire world labor relation good luck,POSITIVE,POSITIVE,POSITIVE
23,1445423531848867840,2021-10-05 16:19:59+00:00,"Más de dos décadas llevando nuestro deporte a lo más alto. Eres una leyenda, @paugasol, ha sido un privilegio verte jugar. Toda mi admiración y mi agradecimiento por las innumerables alegrías que nos has dado durante todos estos años. #GraciasPau https://t.co/Jkx5EaJZn3",374,2180,"More than two decades taking our sport to the highest. You are a legend, @Paugasol, it has been a privilege to see you play. All my admiration and my gratitude for the innumerable joys you have given us during all these years. #Graciaspau https://t.co/jkx5eajzn3. ",two decade take sport high legend privilege see play admiration gratitude innumerable joy give we year,POSITIVE,POSITIVE,POSITIVE
24,1445380274582429700,2021-10-05 13:28:05+00:00,"La Ley de Vivienda será una norma garantista, sólida, completa y transversal, que perdure en el tiempo. Llevamos más de tres años actuando para garantizar este derecho y vamos a seguir haciéndolo. Esta será una legislatura sin precedentes en favor de las políticas de vivienda. https://t.co/pdtoSecjXV",316,901,"The Law of Housing will be a guaranteed, solid, complete and transversal norm, which lasts over time. We have been acting for more than three years to guarantee this right and we will continue to do so. This will be an unprecedented legislature in favor of housing policies. https://t.co/pdosecjxv. ",law housing guarantee solid complete transversal norm last time act three year guarantee right continue unprecedented legislature favor housing policy,POSITIVE,POSITIVE,POSITIVE
25,1445376753497739269,2021-10-05 13:14:06+00:00,Hoy hemos aprobado en #CMin dos importantes medidas que tienen como objetivo impulsar definitivamente la rehabilitación residencial en España. Destinamos un total de 6.820 millones del #PlanDeRecuperación para acometer más de medio millón de actuaciones en los próximos 6 años. https://t.co/NJ7nEhsYYj,237,570,"Today we have approved in #Cmin two important measures that aim to definitively promote residential rehabilitation in Spain. We allocate a total of 6,820 million # Procenderation to undertake more than half a million performances in the next 6 years. https://t.co/nj7nehsyyj. ",today approve two important measure aim definitively promote residential rehabilitation spain allocate total million procenderation undertake half million performance next year,POSITIVE,POSITIVE,POSITIVE
26,1445371703715155969,2021-10-05 12:54:02+00:00,"Hemos alcanzado un acuerdo para presentar los #PGE2022 y, por primera vez en nuestra democracia, una Ley de Vivienda. Las nuevas cuentas contarán con un plan especial que ayude a las y los jóvenes en el alquiler. La #RecuperaciónJusta pasa por facilitar su acceso a la vivienda. https://t.co/KMLZoASZUK",437,1221,"We have reached an agreement to present the # PGE2022 and, for the first time in our democracy, a housing law. The new accounts will have a special plan that helps young people in rent. The # recovery is going to facilitate your access to housing. https://t.co/kmlzoaszuk. ",reach agreement present first time democracy housing law new account special plan help young people rent recovery go facilitate access housing,NEUTRAL,POSITIVE,POSITIVE
27,1445285520892964866,2021-10-05 07:11:34+00:00,Las y los docentes han sido uno de los pilares durante la pandemia. Han conseguido que los colegios sean lugares seguros para todos/as. Gracias por vuestra gran labor en este tiempo y por el trabajo que realizáis para formar y educar a las próximas generaciones.  #DíaDelDocente https://t.co/UzzUWqyQhq,486,1500,The teachers have been one of the pillars during the pandemic. They have achieved schools to be safe places for all. Thank you for your great work at this time and for the work you do to train and educate the next generations. # DíadelDocent https://t.co/uzzuwqyqhq. ,teacher one pillar pandemic achieve school safe place thank great work time work train educate next generation adeldocent,POSITIVE,POSITIVE,POSITIVE
28,1445022293340663810,2021-10-04 13:45:36+00:00,"Recibo en #LaMoncloa al primer ministro de Albania, @ediramaal. Le he reiterado nuestro apoyo al ingreso del país en la UE, también nuestro compromiso con el futuro de los Balcanes dentro del espacio comunitario. España está decidida a reforzar su presencia global en esta región. https://t.co/miYZogfXjW",259,788,"I receive in #LonCloa to the Prime Minister of Albania, @ediramaal. I have reiterated our support for the income of the country in the EU, also our commitment to the future of the Balkans within the Community space. Spain is determined to reinforce its global presence in this region. https://t.co/miyzogfxjw. ",receive prime minister albania reiterate support income country eu also commitment future balkan within community space spain determine reinforce global presence region,POSITIVE,POSITIVE,NEUTRAL
29,1444951842325155841,2021-10-04 09:05:39+00:00,"Hace 30 años, el #ProtocolodeMadrid consagró la Antártida para la paz y la ciencia. Hoy, debemos seguir avanzando por ese camino y apostar por una transición ecológica justa. España está en primera línea de esta lucha porque la Antártida y el Ártico son las bóvedas del planeta. https://t.co/BPiaGAiiEd",297,860,"30 years ago, the #protocolodeMadrid consecrated Antarctica for peace and science. Today, we must continue advancing along that path and bet on a fair ecological transition. Spain is on the first line of this struggle because Antarctica and the Arctic are the vaults of the planet. https://t.co/bpiagaiied. ",year ago consecrated antarctica peace science today must continue advance along path bet fair ecological transition spain first line struggle antarctica arctic vault planet,POSITIVE,POSITIVE,POSITIVE
30,1444927700389478400,2021-10-04 07:29:43+00:00,"El paro registra hoy su mayor caída en un mes de septiembre. Baja en 76.113 personas y ya encadena siete meses de descensos consecutivos, algo que no sucedía desde el año 2000. Seguimos avanzando en una recuperación justa, con empleo de calidad, que llegue a todas y todos.",1315,5446,"Paro today registers its biggest fall in a month of September. Low at 76,113 people and already chaques seven months of consecutive descents, something that did not happen since 2000. We continue to progress in a fair recovery, with a use of quality, which reaches all and all. ",paro today register big fall month september low people already chaque seven month consecutive descent something not happen since continue progress fair recovery use quality reach,NEGATIVE,POSITIVE,POSITIVE
31,1444715309001232388,2021-10-03 17:25:45+00:00,"Volvemos a La Palma para mostrar la solidaridad del pueblo español con la isla y sus habitantes. Hoy, visitamos un centro de acogida de personas evacuadas. Con unidad y la fortaleza del Estado conseguiremos que las vidas de los palmeros/as recuperen la normalidad cuanto antes. https://t.co/hiNyooc8G9",517,2003,"We return to La Palma to show the solidarity of the Spanish people with the island and its inhabitants. Today, we visited a welcome center of evacuated people. With unity and the strength of the State we will achieve that the lives of the palmers recover the normality as soon as possible. https://t.co/hinyoC8g9. ",return la palma show solidarity spanish people island inhabitant today visit welcome center evacuate people unity strength state achieve life palmer recover normality soon possible,POSITIVE,POSITIVE,POSITIVE
32,1444638709568135170,2021-10-03 12:21:23+00:00,"El martes aprobaremos en Consejo de Ministros un nuevo paquete de ayudas urgentes para La Palma por valor de 206 millones de euros. Todas las instituciones vamos a estar volcadas en la reconstrucción de la isla, ofreciendo un horizonte de prosperidad a los palmeros y palmeras. https://t.co/YNQwbTkGn7",611,1968,"On Tuesday we will approve at the Council of Ministers a new package of urgent aid for the palm worth 206 million euros. All institutions are going to be overturned in the reconstruction of the island, offering a horizon of prosperity to palm trees and palm trees. https://t.co/ynqwbtkgn7. ",tuesday approve council minister new package urgent aid palm worth million euro institution go overturn reconstruction island offer horizon prosperity palm trees palm tree,POSITIVE,POSITIVE,POSITIVE
33,1444213690174148614,2021-10-02 08:12:30+00:00,"Gracias. Especialmente tras estos meses en los que habéis sido ejemplo, una vez más, de vuestra entrega incondicional, vuestro compromiso, profesionalidad y vocación de servicio a la ciudadanía. España está orgullosa de su @policia.  ¡Feliz #DíaDeLaPolicía! https://t.co/2uol5UmEKe",324,1319,"Thanks. Especially after these months in which you have been an example, once again, of your unconditional delivery, your commitment, professionalism and vocation of service to citizenship. Spain is proud of its @police. Happy # Díadelapolicia! https://t.co/2UOL5UMEKE. ",thank especially month example unconditional delivery commitment professionalism vocation service citizenship spain proud happy adelapolicia,POSITIVE,POSITIVE,POSITIVE
34,1443980905798934553,2021-10-01 16:47:30+00:00,"Encuentro con el primer ministro de Portugal, @antoniocostapm. Hemos repasado la agenda europea y avanzado en la preparación de la próxima Cumbre bilateral entre ambos países que se celebrará en Trujillo, Cáceres, el próximo 28 de octubre. Un gusto verte, querido António. https://t.co/R7tapR59Kx",268,934,"Meeting with the Prime Minister of Portugal, @antoniocostapm. We have reviewed the European and advanced agenda in the preparation of the next bilateral summit between both countries to be held in Trujillo, Cáceres, on October 28. A pleasure to see you, dear António. https://t.co/r7tapr59kx. ",meet prime minister portugal review european advanced agenda preparation next bilateral summit country hold trujillo c ceres october pleasure see dear ant nio,POSITIVE,POSITIVE,POSITIVE
35,1443928434242109445,2021-10-01 13:19:00+00:00,"En el #ForoLaToja2021 se habla de futuro. Por ello, resulta imprescindible y apremiante que aumente la presencia femenina en esta cita. Porque no hay futuro sin mujeres. Porque la verdadera diferencia entre el pasado y el futuro es la ausencia y la presencia de las mujeres. https://t.co/xOZsLl2H7z",282,761,"In the # Forolatoja2021 we talk about the future. Therefore, it is essential and urgent that it increases the female presence in this appointment. Because there is no future without women. Because the true difference between the past and the future is the absence and presence of women. https://t.co/xozsll2h7z. ",talk future therefore essential urgent increase female presence appointment no future without woman true difference past future absence presence woman,POSITIVE,NEGATIVE,POSITIVE
36,1443925666072829980,2021-10-01 13:08:00+00:00,"Las sociedades están hablando. Y lo hacen en una dirección muy clara. La gente elige opciones que apuestan por una recuperación rápida y justa, lo vemos en Alemania o EEUU. La ciudadanía quiere un Estado fuerte, con recursos, que dé respuestas a sus demandas. #ForoLaToja2021 https://t.co/DPCGYEBTp3",252,701,"Societies are talking. And they do it in a very clear direction. People choose options that bet on a quick and fair recovery, we see it in Germany or US. Citizenship wants a strong state, with resources, which gives answers to their demands. # Forolatoja2021 https://t.co/dpcgyebtp3. ",society talk clear direction people choose option bet quick fair recovery see germany us citizenship want strong state resource give answer demand,POSITIVE,POSITIVE,POSITIVE
37,1443923298937720833,2021-10-01 12:58:35+00:00,"Vamos a aprobar un nuevo proyecto estratégico centrado en la lengua española. Aprovechará todo el potencial económico de nuestro idioma para generar empleo, fomentar el turismo, la cultura y la ciencia. Es hora de invertir en el valor de nuestra lengua común. #ForoLaToja2021 https://t.co/DSQ3iZFroS",538,1809,"We are going to approve a new strategic project focused on the Spanish language. It will take advantage of all the economic potential of our language to generate employment, foster tourism, culture and science. It is time to invest in the value of our common language. # Forolatoja2021 https://t.co/dsq3izfros ",go approve new strategic project focus spanish language take advantage economic potential language generate employment foster tourism culture science time invest value common language,POSITIVE,POSITIVE,POSITIVE
38,1443839229008752673,2021-10-01 07:24:32+00:00,"Hace 90 años, gracias a la lucha de cientos de mujeres que reclamaban un país más igualitario, España aprobaba el sufragio femenino. Hoy, aún queda mucho por hacer. Impulsemos leyes con perspectiva de género, eduquemos en igualdad, construyamos una sociedad plenamente feminista. https://t.co/XFeyebSXR5",1020,3800,"90 years ago, thanks to the struggle of hundreds of women who claimed a more egalitarian country, Spain approved female suffrage. Today, there is still much to be done. We promote laws with a gender perspective, educate in equality, we build a fully feminist society. https://t.co/xfeyebsxr5. ",year ago thank struggle hundred woman claim egalitarian country spain approve female suffrage today still much do promote law gender perspective educate equality build fully feminist society,POSITIVE,POSITIVE,POSITIVE
39,1443623945090093056,2021-09-30 17:09:04+00:00,En #automobilebcn reiteramos nuestro apoyo a la automoción. Pronto lanzaremos un nuevo programa MOVES Grandes Flotas con 50 M€. Queremos acompañar al sector en su transición verde y para ello seguiremos impulsando la movilidad sostenible y conectada con el #PlanDeRecuperación. https://t.co/iFub9MitXY,255,713,In #Automobilebcn we reiterate our support for the automotive. Soon we will launch a new Large Fleet Moves program with € 50 M. We want to accompany the sector in its green transition and for this we will continue to promote sustainable mobility and connected with the # plans raperation. https://t.co/ifub9mitxy. ,reiterate support automotive soon launch new large fleet move program want accompany sector green transition continue promote sustainable mobility connected plan raperation,POSITIVE,POSITIVE,POSITIVE
40,1443252696853659656,2021-09-29 16:33:51+00:00,"España supera hoy los 70 millones de dosis de vacunas administradas. Gracias a la Estrategia de Vacunación, al SNS y al compromiso de nuestra ciudadanía, más del 77% de la población ha completado ya su vacunación frente a la COVID-19.   Sin duda, #UnÉxitoColectivo.",802,3658,"Spain today exceeds 70 million doses of vaccines administered. Thanks to the vaccination strategy, the SNS and the commitment of our citizenship, more than 77% of the population has already completed its vaccination in front of the COVID-19. Undoubtedly, # unéxitocolective. ",spain today exceed million dose vaccine administer thank vaccination strategy sns commitment citizenship population already complete vaccination front covid undoubtedly un xitocolective,POSITIVE,POSITIVE,POSITIVE
41,1443228206455218180,2021-09-29 14:56:32+00:00,"Ha fallecido Antonio Gasset, uno de los grandes referentes de la crítica cinematográfica en nuestro país. El icónico presentador de Días de Cine se ganó con su ingenio y humor el cariño de todos los que amamos el cine. Mi abrazo a sus seres queridos.  https://t.co/p7Cu09mrV7",265,1282,"Antonio Gasset has passed away, one of the great references of cinematographic criticism in our country. The iconic film day presenter earned with the ingenuity and humor of him the affection of all those who love the cinema. My hug to the loved ones of him. https://t.co/p7cu09mrv7. ",antonio gasset pass away one great reference cinematographic criticism country iconic film day presenter earn ingenuity humor affection love cinema hug love one,POSITIVE,POSITIVE,POSITIVE
