,id,created_at,text,rt_count,fav_count,english,cleaned_text,zeroshot_sentiment,vader_sentiment,blob_sentiment
16,1446476032848982017,2021-10-08 14:02:15+00:00,"Thank you for your heartwarming message, PM @IngridaSimonyte.  I look forward to working closely together with you in addressing our shared global challenges and further deepening our bilateral relations on the occasion of the 100th anniversary of our friendship next year. https://t.co/984kxzEUVI",105,646,"Thank you for your heartwarming message, PM @IngridaSimonyte.  I look forward to working closely together with you in addressing our shared global challenges and further deepening our bilateral relations on the occasion of the 100th anniversary of our friendship next year. https://t.co/984kxzEUVI ",thank heartwarming message pm look forward work closely together address share global challenge deepen bilateral relation occasion anniversary friendship next year,POSITIVE,POSITIVE,NEUTRAL
17,1446475534909595652,2021-10-08 14:00:16+00:00,"Thank you for your warm message, President Joko Widodo @jokowi. I look forward to working closely together with you to further enhance our strategic partnership between Japan and Indonesia. https://t.co/atX1Fultdd",93,579,"Thank you for your warm message, President Joko Widodo @jokowi. I look forward to working closely together with you to further enhance our strategic partnership between Japan and Indonesia. https://t.co/atX1Fultdd ",thank warm message president joko widodo look forward work closely together enhance strategic partnership japan indonesia,POSITIVE,POSITIVE,POSITIVE
18,1446475201546383360,2021-10-08 13:58:56+00:00,ジョンソン首相@BorisJohnson、祝意ツイートありがとうございます。英国はグローバルな戦略的パートナーであり、かつて外相同士緊密に連携したボリスと、日英関係を一層強化すべく共に取り組んでいくことを楽しみにしています。 https://t.co/3sjAPuT9Gg,273,1804,"Johnson Prime Minister @ Borisjohnson, Thank you for the festive tweet. The UK is a global strategic partner, and I am looking forward to working together with Boris in collaboration with external facilities closely with close to Japan. https://t.co/3SJAPUT9GG ",johnson prime minister borisjohnson thank festive tweet uk global strategic partner look forward work together boris collaboration external facility closely close japan,POSITIVE,POSITIVE,NEUTRAL
19,1446475080402309123,2021-10-08 13:58:28+00:00,"Thank you, Prime Minister Johnson @BorisJohnson, for your congratulatory tweet. The UK is our global strategic partner and I look forward to working closely together with you, like we did as Foreign Minister/Secretary, to further strengthen the Japan-UK relationship. https://t.co/7hBmWXOS3t",114,715,"Thank you, Prime Minister Johnson @BorisJohnson, for your congratulatory tweet. The UK is our global strategic partner and I look forward to working closely together with you, like we did as Foreign Minister/Secretary, to further strengthen the Japan-UK relationship. https://t.co/7hBmWXOS3t ",thank prime minister johnson congratulatory tweet uk global strategic partner look forward work closely together like foreign minister secretary strengthen japan uk relationship,POSITIVE,POSITIVE,NEGATIVE
20,1446474541576847360,2021-10-08 13:56:19+00:00,"Thank you, Prime Minister Kurti @albinkurti, for your kind message on my appointment. Japan will continue to support Kosovo’s reform efforts toward European integration under the Western Balkans Cooperation Initiative. https://t.co/HjfPaYUd9w",129,741,"Thank you, Prime Minister Kurti @albinkurti, for your kind message on my appointment. Japan will continue to support Kosovo’s reform efforts toward European integration under the Western Balkans Cooperation Initiative. https://t.co/HjfPaYUd9w ",thank prime minister kurti kind message appointment japan continue support kosovo reform effort toward european integration western balkans cooperation initiative,POSITIVE,POSITIVE,POSITIVE
21,1446474108737179653,2021-10-08 13:54:36+00:00,私の内閣総理大臣就任に当たり、御丁寧な祝辞を頂き、心から感謝申し上げます。本日、電話会談でお話しでき、嬉しく思います。 https://t.co/c8Cz9RhXWN,303,2113,"I would like to thank you for your polite congratulations on my Cabinet Prime Minister. Today, I am happy to talk at a telephone meeting. https://t.co/C8CZ9RHXWN ",would like thank polite congratulation cabinet prime minister today happy talk telephone meeting,POSITIVE,POSITIVE,POSITIVE
22,1446473817346351104,2021-10-08 13:53:26+00:00,"Thank you so much, H.E. Mr. Narendra Modi, PM of India @narendramodi, for your warm congratulations. Delighted to talk with you today. https://t.co/UfSb7rpTGD",195,1101,"Thank you so much, H.E. Mr. Narendra Modi, PM of India @narendramodi, for your warm congratulations. Delighted to talk with you today. https://t.co/UfSb7rpTGD ",thank much h e mr narendra modi pm india warm congratulation delight talk today,POSITIVE,POSITIVE,POSITIVE
23,1446472910718177283,2021-10-08 13:49:50+00:00,"Thank you, President @vonderleyen, for your warm congratulations. Japan-EU relations have now become closer than ever before, and our strategic partnership is invaluable. I look forward to working together with you as we tackle key challenges such as climate change and COVID19. https://t.co/1WAvD2Eeh4",118,705,"Thank you, President @vonderleyen, for your warm congratulations. Japan-EU relations have now become closer than ever before, and our strategic partnership is invaluable. I look forward to working together with you as we tackle key challenges such as climate change and COVID19. https://t.co/1WAvD2Eeh4 ",thank president warm congratulations japan eu relation become close ever strategic partnership invaluable look forward work together tackle key challenge climate change,POSITIVE,POSITIVE,POSITIVE
24,1446464894241370115,2021-10-08 13:17:59+00:00,"H.E. PM @naftalibennett, I really appreciate your warm congratulations. I look forward to working together with you to further develop Japan-Israel relations. Toda rava! https://t.co/tyrOhevtwb",137,872,"H.E. PM @naftalibennett, I really appreciate your warm congratulations. I look forward to working together with you to further develop Japan-Israel relations. Toda rava! https://t.co/tyrOhevtwb ",h e pm really appreciate warm congratulation look forward work together develop japan israel relation toda rava,POSITIVE,POSITIVE,POSITIVE
25,1446464574299901955,2021-10-08 13:16:43+00:00,"Thank you for your heartwarming message, Prime Minister  @kajakallas. I look forward to working closely with you to further develop our cooperation, including over digitalization and FOIP, as we celebrate the 100th anniversary of our friendship. https://t.co/mU165HAEJU",121,835,"Thank you for your heartwarming message, Prime Minister  @kajakallas. I look forward to working closely with you to further develop our cooperation, including over digitalization and FOIP, as we celebrate the 100th anniversary of our friendship. https://t.co/mU165HAEJU ",thank heartwarming message prime minister look forward work closely develop cooperation include digitalization foip celebrate anniversary friendship,POSITIVE,POSITIVE,NEUTRAL
26,1446464298180485131,2021-10-08 13:15:37+00:00,"Thank you so much H.E. Mr. Gotabaya Rajapaksa, President of Sri Lanka @GotabayaR for your warm congratulations.   I hope to work together with you, a good friend of Japan, towards the realization of  “Free and Open Indo-Pacific”. https://t.co/GORtS5WkTI",136,952,"Thank you so much H.E. Mr. Gotabaya Rajapaksa, President of Sri Lanka @GotabayaR for your warm congratulations.   I hope to work together with you, a good friend of Japan, towards the realization of  “Free and Open Indo-Pacific”. https://t.co/GORtS5WkTI ",thank much h e mr gotabaya rajapaksa president sri lanka warm congratulation hope work together good friend japan towards realization free open indo pacific,POSITIVE,POSITIVE,POSITIVE
27,1446463966394257414,2021-10-08 13:14:18+00:00,"Thank you so much Hon. Mahinda Rajapaksa, PM of Sri Lanka @PresRajapaksa for your warm congratulations.  Toward the 70th anniversary of the establishment of   diplomatic relations next year, I look forward to further deepening and expanding our bilateral exchanges. https://t.co/yZpob6HyjM",110,760,"Thank you so much Hon. Mahinda Rajapaksa, PM of Sri Lanka @PresRajapaksa for your warm congratulations.  Toward the 70th anniversary of the establishment of   diplomatic relations next year, I look forward to further deepening and expanding our bilateral exchanges. https://t.co/yZpob6HyjM ",thank much hon mahinda rajapaksa pm sri lanka warm congratulation toward anniversary establishment diplomatic relation next year look forward deepen expand bilateral exchange,POSITIVE,POSITIVE,POSITIVE
28,1446441163712389120,2021-10-08 11:43:41+00:00,"Thank you, President Michel @eucopresident, for your warm congratulations. Japan-EU relations have now become closer than ever before. I look forward to working together with you over various agendas including FOIP. https://t.co/K8CeQPSBV5",161,987,"Thank you, President Michel @eucopresident, for your warm congratulations. Japan-EU relations have now become closer than ever before. I look forward to working together with you over various agendas including FOIP. https://t.co/K8CeQPSBV5 ",thank president michel warm congratulations japan eu relation become close ever look forward work together various agenda include foip,POSITIVE,POSITIVE,POSITIVE
29,1446438568100974602,2021-10-08 11:33:22+00:00,I appreciate the warm congratulations from Your Excellency @abdulla_shahid. I look forward to working together with you to elevate - relations and to deepen our cooperation in the international arena. https://t.co/SoGXUHMf4c,178,1078,I appreciate the warm congratulations from Your Excellency @abdulla_shahid. I look forward to working together with you to elevate - relations and to deepen our cooperation in the international arena. https://t.co/SoGXUHMf4c ,appreciate warm congratulation excellency look forward work together elevate relation deepen cooperation international arena,POSITIVE,POSITIVE,POSITIVE
30,1446436168900308998,2021-10-08 11:23:50+00:00,温かな御言葉ありがとうございます。 日ラトビア友好１００周年を契機に、カリンシュ首相とともに良好な二国間関係をさらに発展させていきたいと思います。 https://t.co/WH9vsmcuUc,306,2435,"Thank you very much for the war. Today I would like to further develop a good bilateral relationship with Prime Minister Karinsh, with the 100th anniversary of the friendship. https://t.co/WH9VSMCUUC ",thank much war today would like develop good bilateral relationship prime minister karinsh anniversary friendship,NEUTRAL,POSITIVE,POSITIVE
31,1446436080039841799,2021-10-08 11:23:29+00:00,"Thank you for your heartwarming message, Prime Minister @krisjaniskarins. Let us further develop our excellent bilateral relations together as we celebrate the 100th anniversary of our friendship. https://t.co/iMWxNpkmmP",144,884,"Thank you for your heartwarming message, Prime Minister @krisjaniskarins. Let us further develop our excellent bilateral relations together as we celebrate the 100th anniversary of our friendship. https://t.co/iMWxNpkmmP ",thank heartwarming message prime minister let we develop excellent bilateral relation together celebrate anniversary friendship,POSITIVE,POSITIVE,POSITIVE
32,1446431453139509260,2021-10-08 11:05:06+00:00,衆参両院の本会議にて、就任後初となる所信表明演説を行いました。所信表明演説とは、私が自らの政権で何を目指し、何を実現していくのか、方針や重点課題を国民の皆さまへ明らかにするものです。全文を掲載しますので、ご一読いただければ幸いです。 第205回国会 所信表明 https://t.co/XpurMotZIS https://t.co/DkXQ1cwnXp,1465,8806,"At the Meeting of the House of Representatives, we held the first relevant representation for the first time in office. The Hitoshi Handling Speech says what to do with your own administration, what to realize, and the policies and focus issues will be revealed to the people. I will post the full text, so I hope you read it. The 205th Anniversary Commander Https://t.co/xpurmotzis https://t.co/dkxq1cwnxp ",meeting house representative hold first relevant representation first time office hitoshi handling speech say administration realize policy focus issue reveal people post full text hope read anniversary commander,NEGATIVE,POSITIVE,POSITIVE
33,1446116806083575817,2021-10-07 14:14:48+00:00,官邸に入ります。,6505,43967,Enter the official residence. ,enter official residence,NEGATIVE,NEUTRAL,NEUTRAL
34,1446111118221471760,2021-10-07 13:52:12+00:00,最新情報を確認しつつ、命を守る行動を取ってください。 https://t.co/NGX1g9OmwY,5689,23359,Please take action to protect your life while checking the latest information. https://t.co/NGX1G9OMWY ,please take action protect life check late information,POSITIVE,POSITIVE,NEGATIVE
35,1446105646047186944,2021-10-07 13:30:28+00:00,一昨年亡くなられた元環境大臣で宏池会事務総長だった、望月義夫先生のお墓参りをしました。 苦楽を共にしてきた望月先生。一緒に総裁選を戦い、そして勝利したかったのが本音ですが、今こうして総理就任をご報告できたことは感無量です。 望月義夫先生の思いを胸に、新時代を切り拓いてまいります。 https://t.co/wqNc5krNZV,690,7832,"The Great Deputy Secretary of Hiroike, who was the former Environment Minister, which was died one year ago, went to the grave of Yusuke Mochizuki. Mr. Mochizuki who has brought together. It is true that he wanted to fight and won together the Presidential elections, but it is an amount of feeling that you could report on Prime Minister now. We will open up the new era on the chest of Mr. Mochizuki. https://t.co/wqnc5krnzv ",great deputy secretary hiroike former environment minister die one year ago go grave yusuke mochizuki mr mochizuki bring together true wanted fight together presidential election amount feeling could report prime minister open new era chest mr mochizuki,NEGATIVE,NEGATIVE,POSITIVE
36,1446098940076519432,2021-10-07 13:03:49+00:00,#参議院山口補選 に立候補した北村つねお候補 @KitamuraOffice には、国民の命と暮らし、平和を守るという確固たる信念と、参議院議員として8年間の経験があります。北村候補が再び国政の場で働けるよう、山口の皆さま、あなたの一票を託してください！ https://t.co/tpbCFrAyZg,282,1597,"# The Kitamura, which is a candidate for the House of Councilors Yamaguchi @kitamuraoffice, has a solid conviction that he lives and peace of life, and a member of the House of Councilors. Yamaguchi, so that the Kitamura candidate will work in the country's place again, please entrust your vote! https://t.co/tpbcfrayzg ",kitamura candidate house councilor yamaguchi solid conviction live peace life member house councilor yamaguchi kitamura candidate work country place please entrust vote,POSITIVE,POSITIVE,POSITIVE
37,1446085927143501825,2021-10-07 12:12:06+00:00,#参議院静岡補選 若林ようへい候補 @w_youhei の応援に駆けつけました。御殿場市長として12年間で、まちづくりからコロナ対策まで数多くの実績を上げてこられた若林候補。地方行政での現場経験を国政に活かし、活躍できる即戦力の候補です。静岡の皆さま、若林候補へあなたの一票を託してください！ https://t.co/IoRQZWAOkV https://t.co/UsNQM0UwYW,236,1731,# House of Councilors Shizuoka Senior Wakabayashi We rushed to support for huhen candidates @w_youhei. Wakabayashi candidates that have achieved a number of results from town development to corona measures for 12 years as the Koenba mayor. He is a candidate for immediate attacks that can be active in the local government's field experience in the local government. Please entrust your vote to Shizuoka and Wakabayashi Candidate! https://t.co/iorqzwaokv https://t.co/USNQM0UWYW ,house councilor shizuoka senior wakabayashi rush support huhen candidate wakabayashi candidate achieve number result town development corona measure year koenba mayor candidate immediate attack active local government field experience local government please entrust vote shizuoka wakabayashi candidate,POSITIVE,POSITIVE,NEGATIVE
38,1445366430237544451,2021-10-05 12:33:05+00:00,眞鍋淑郎氏のノーベル物理学賞の受賞を、心からお慶び申し上げます。 日本における研究活動の積み重ねをもとに、海外で活躍されている研究者の独創的な発想による真理の発見が、人類社会の持続的な発展や国際社会に大きく貢献し、世界から認められたことを、日本国民として誇りに思います。 https://t.co/Io5ybEbhmB,2147,15713,"I would like to express my welcome to the Nobel Physics Award of Nobuho Nabe. Based on the stack of research activities in Japan, the discovery of truths from the creative idea of researchers who are active overseas, contributing to the sustainable development of human society and the international community, and recognized from the world I am proud of the Japanese people. https://t.co/IO5YBEBHMB ",would like express welcome nobel physics award nobuho nabe base stack research activity japan discovery truth creative idea researcher active overseas contribute sustainable development human society international community recognize world proud japanese people,POSITIVE,POSITIVE,POSITIVE
39,1445051050554126336,2021-10-04 15:39:52+00:00,第100代内閣総理大臣に指名され、#新時代共創内閣 が発足しました。新型コロナ対策、経済政策、新しい日本型資本主義、安全保障などの重点政策や、解散総選挙を速やかに行う理由など、ブログをお読みいただければ幸いです。  内閣総理大臣就任にあたっての決意 https://t.co/8GpjHR9Jnb #チーム岸田 https://t.co/ovoWJLtQkD,2337,15756,"The Middle Masato Prime Minister was appointed, and the new era Co-wound has been launched. It would be nice if you could read the blog, such as a new Corona, economic policy, new Japanese capitalism, and security reasons such as security and security general elections. Cabinet Prime Minister's decision HTTPS://T.co/8GPJHR9JNB # Team Kishida https://t.co/ovowjltqkd ",middle masato prime minister appoint new era co wound launch would nice could read blog new corona economic policy new japanese capitalism security reason security security general election cabinet prime minister decision team kishida,POSITIVE,POSITIVE,POSITIVE
40,1444652719185166340,2021-10-03 13:17:03+00:00,これから自民党は、国民の皆さまの声をどう受け止め、どう訴えていくのか。党の広報戦略や新しいキャッチフレーズについて、河野太郎さん @konotarogomame   と木原誠二さん @kihara_seiji 自民党広報部の皆さんと企画会議。総裁として、ポスター用の写真撮影も行いました。 #チーム岸田 https://t.co/Rrq9zX4R2m,1229,9705,"From now on, the LDP will accept the voices of the people of the people and how do you complain? On the Public Relations Strategy and New Catch Phrases, Kono Taro @ Konotarogomame and Makoto Kihara @ Kihara_Seiji LDP APPRORESST. As a President, I also shoot photographs for the poster. # Team Kishida https://t.co/RRQ9ZX4R2M ",ldp accept voice people people complain public relation strategy new catch phrase kono taro konotarogomame makoto kihara kihara seiji ldp approresst president also shoot photograph poster team kishida,NEGATIVE,NEGATIVE,POSITIVE
41,1443945477817319427,2021-10-01 14:26:43+00:00,本日、新しい自民党役員人事を決定しました。私は「適材適所」という観点に基づいて、人選をしました。その理由について、ここで改めて皆さまにご説明させていただきます。ぜひ、お読みください。  ブログ：「適材適所」で新しい自民党を！党役員人事の狙い https://t.co/24gvAeUKRR https://t.co/Np3dUltQ8K https://t.co/qdMtNEwPr4,2908,13430,"Today, I decided to have a new LDP executive personnel. I made a choice based on the point of view of the ""suitable place"". About the reason, I will explain here again. Please read it. Blog: New LDP with ""Applicable Location""! Party Executive Human Resources HTTPS://T.CO/24GVAEUKRR https://t.co/NP3DULTQ8K HTTPS://T.co/QDMTNewPR4 ",today decide new ldp executive personnel make choice base point view suitable place reason explain please read blog new ldp applicable location party executive human resource,NEUTRAL,POSITIVE,POSITIVE
42,1443740104682442756,2021-10-01 00:50:39+00:00,台風16号は大型で非常に強い勢力のため、伊豆諸島だけでなく、関東や東海、東北などでも暴風や大雨のおそれがあります。これから1日にかけて、最新の情報に注意をお願いします。時間帯によって風や雨の強さが違いますので、最新の台風情報を見て、身の安全を最優先にする行動を取ってください。 https://t.co/RZqzYEG4q8,1244,9157,"Typhoon No. 16 is a large and very strong forces, but there is a risk of storms and heavy rains in Kanto, Tokai, Tohoku, etc. as well as Izu Islands. Please pay attention to the latest information from now on. Because the wind and rain intensity is different depending on the time zone, take the latest typhoon information and take action to give priority to your safety. https://t.co/RZQZYEG4Q8 ",typhoon no large strong force risk storm heavy rain kanto tokai tohoku etc well izu island please pay attention late information wind rain intensity different depend time zone take late typhoon information take action give priority safety,NEUTRAL,NEGATIVE,NEGATIVE
43,1443227822324027396,2021-09-29 14:55:01+00:00,帰宅すると、妻の裕子がお好み焼きを作ってくれていました。インスタライブで私が、「妻の作ってくれるお好み焼きが大好きです」と言っていたからです。  いつも最高に美味しいけど、今日は、一生忘れられない美味しさでした。ありがとう。 https://t.co/vsBesywmCG,34763,373225,"When I came home, my wife's Yuko made a liking grilled. I was saying ""I love your wife's favorite grilled to make her wife"" at her instation. It was always the best delicious, but today was the delicious taste I couldn't forget. thank you. https://t.co/vsbesywmcg ",come home wife yuko make like grill say love wife favorite grill make wife instation always good delicious today delicious taste could not forget thank,POSITIVE,POSITIVE,POSITIVE
