,id,created_at,text,rt_count,fav_count,english,cleaned_text,zeroshot_sentiment,vader_sentiment,blob_sentiment
17,1446502638422568965,2021-10-08 15:47:58+00:00,"J’ai discuté avec le @PremierBHiggs. Au menu : garderies, énergie propre et ce qu’on peut faire d’autre pour protéger les gens de la COVID-19. Qu’il s’agisse de fournir des tests rapides ou des vaccins, on va continuer d’aider la province et d’être là pour les Néo-Brunswickois.",31,235,"I discussed with the @premierbhiggs. On the menu: Daycare, clean energy and what else can be done to protect people from COVID-19. Whether it is to provide quick tests or vaccines, we will continue to help the province and be there for New Brunswickers. ",discuss menu daycare clean energy else do protect people covid whether provide quick test vaccine continue help province new brunswicker,NEUTRAL,POSITIVE,POSITIVE
18,1446461245872279565,2021-10-08 13:03:29+00:00,"50 years ago today, Prime Minister Pierre Elliott Trudeau announced multiculturalism as an official government policy. It was the first policy of its kind in the world, and it recognized and celebrated a fundamental characteristic of our heritage and identity - our diversity.",1602,10936,"50 years ago today, Prime Minister Pierre Elliott Trudeau announced multiculturalism as an official government policy. It was the first policy of its kind in the world, and it recognized and celebrated a fundamental characteristic of our heritage and identity - our diversity. ",year ago today prime minister pierre elliott trudeau announce multiculturalism official government policy first policy kind world recognize celebrate fundamental characteristic heritage identity diversity,POSITIVE,POSITIVE,POSITIVE
19,1446461208756989954,2021-10-08 13:03:20+00:00,"Il y a 50 ans, le PM Pierre Elliott Trudeau a fait du multiculturalisme une politique officielle du gouvernement, la première politique du genre dans le monde, pour reconnaître et célébrer une caractéristique fondamentale de notre patrimoine et de notre identité: notre diversité.",126,685,"50 years ago, Pierre Pierre Elliott Trudeau has made multiculturalism a government policy, the first gender policy in the world, to recognize and celebrate a fundamental characteristic of our heritage and our identity: our diversity. ",year ago pierre pierre elliott trudeau make multiculturalism government policy first gender policy world recognize celebrate fundamental characteristic heritage identity diversity,NEGATIVE,POSITIVE,POSITIVE
20,1446247157598674944,2021-10-07 22:52:47+00:00,"Know that Canadians across the country are wishing nothing but the best for you, Carey - and we’re proud of you for taking care of yourself and putting your mental health first. We’ve always rooted for you on the ice, and we’ll continue to root for you off the ice. https://t.co/DbbZoPZKlJ",704,7168,"Know that Canadians across the country are wishing nothing but the best for you, Carey - and we’re proud of you for taking care of yourself and putting your mental health first. We’ve always rooted for you on the ice, and we’ll continue to root for you off the ice. https://t.co/DbbZoPZKlJ ",know canadian across country wish nothing good carey proud take care put mental health first always root ice continue root ice,NEGATIVE,POSITIVE,POSITIVE
21,1446247134668464135,2021-10-07 22:52:41+00:00,"Les Canadiens de partout au pays t’offrent leurs meilleurs vœux, Carey. On est fiers de ta décision de prendre soin de toi et d’accorder la priorité à ta santé mentale. On t’a toujours encouragé sur la glace, et on continuera à le faire en dehors de la patinoire. https://t.co/DbbZoPZKlJ",65,552,"Canadians from across the country offer you their best wishes, Carey. We are proud of your decision to take care of yourself and give priority to your mental health. We always encouraged the ice, and we will continue to do it outside the ice rink. https://t.co/dbbzopzklj ",canadian across country offer good wish carey proud decision take care give priority mental health always encourage ice continue outside ice rink,POSITIVE,POSITIVE,POSITIVE
22,1446192961771933700,2021-10-07 19:17:25+00:00,"Canada and Mexico are friends and partners - and on the phone today, I spoke about that relationship and more with President @LopezObrador_. For a summary of our conversation, click here: https://t.co/shM8OcCnQ9",167,890,"Canada and Mexico are friends and partners - and on the phone today, I spoke about that relationship and more with President @LopezObrador_. For a summary of our conversation, click here: https://t.co/shM8OcCnQ9 ",canada mexico friends partner phone today speak relationship president summary conversation click,NEUTRAL,POSITIVE,NEUTRAL
23,1446192942616616960,2021-10-07 19:17:21+00:00,"Le Canada et le Mexique sont des amis et des partenaires. Au téléphone aujourd’hui, j’ai parlé de cette relation et de bien d'autres choses avec le président @LopezObrador_. Pour un résumé de l’appel, cliquez ici : https://t.co/p9GvvHJnNL",39,245,"Canada and Mexico are friends and partners. On the phone today, I talked about this relationship and many other things with the president @lopezobrador_. For a summary of the call, click here: https://t.co/p9gvvhjnnl ",canada mexico friends partner phone today talk relationship many thing president summary call click,NEUTRAL,POSITIVE,POSITIVE
24,1446149374657155075,2021-10-07 16:24:13+00:00,"Housing, climate change, public transit, and finishing the fight against COVID-19 are just some of the many shared priorities that @FCM_Online and I spoke about today. Together with communities across the country, we’ll keep making progress and delivering for Canadians.",221,1497,"Housing, climate change, public transit, and finishing the fight against COVID-19 are just some of the many shared priorities that @FCM_Online and I spoke about today. Together with communities across the country, we’ll keep making progress and delivering for Canadians. ",housing climate change public transit finish fight covid many share priority speak today together community across country keep make progress deliver canadian,POSITIVE,POSITIVE,POSITIVE
25,1446149351999512578,2021-10-07 16:24:08+00:00,"Le logement, les changements climatiques, le transport en commun et la fin du combat contre la COVID-19 ne sont que quelques-unes des priorités communes dont le @ReseauFCM et moi avons parlé ce matin. Avec les communautés de partout au pays, on va de l’avant pour les Canadiens.",34,250,"Housing, climate change, public transit and the end of the fight against CVIV-19 are just some of the common priorities of which the @REEAUFCM and I spoke this morning. With communities across the country, we go forward for Canadians. ",housing climate change public transit end fight cviv common priority speak morning community across country go forward canadian,POSITIVE,NEGATIVE,NEGATIVE
26,1446084580025454594,2021-10-07 12:06:45+00:00,"Happy Navratri! To Hindu communities across the country and around the world who are coming together safely, sharing special meals, observing traditions, and celebrating this joyous festival, Sophie and I are sending you our warmest wishes. https://t.co/TEUIjaKe6z",336,2480,"Happy Navratri! To Hindu communities across the country and around the world who are coming together safely, sharing special meals, observing traditions, and celebrating this joyous festival, Sophie and I are sending you our warmest wishes. https://t.co/TEUIjaKe6z ",happy navratri hindu community across country around world come together safely share special meal observe tradition celebrate joyous festival sophie send warm wish,POSITIVE,POSITIVE,POSITIVE
27,1446084553836224520,2021-10-07 12:06:39+00:00,"Joyeux Navratri! Aux communautés hindoues du pays et du monde entier qui se réunissent en toute sécurité, partagent des repas spéciaux, observent les traditions et célèbrent ce joyeux festival, Sophie et moi vous transmettons nos vœux les plus chaleureux. https://t.co/sROLvBq2Yl",36,289,"Happy Navratri! To the Hindu communities of the country and the whole world that meet safely, share special meals, observe the traditions and celebrate this happy festival, Sophie and I send you our warmest wishes. https://t.co/srolvbq2yl ",happy navratri hindu communities country whole world meet safely share special meal observe tradition celebrate happy festival sophie send warm wish,POSITIVE,POSITIVE,POSITIVE
28,1445905955586248706,2021-10-07 00:16:58+00:00,"Today marks #CDNBeerDay! Let’s celebrate the beverage Canadians love and acknowledge the hard work that farmers, brewers, drivers, sellers, and servers do for us - this one’s for you, thank you. Cheers to everyone celebrating responsibly! #CheersAgain https://t.co/p1WYpCmBfI",231,2057,"Today marks #CDNBeerDay! Let’s celebrate the beverage Canadians love and acknowledge the hard work that farmers, brewers, drivers, sellers, and servers do for us - this one’s for you, thank you. Cheers to everyone celebrating responsibly! #CheersAgain https://t.co/p1WYpCmBfI ",today mark let celebrate beverage canadian love acknowledge hard work farmer brewer driver seller server we one thank cheer everyone celebrate responsibly,POSITIVE,POSITIVE,POSITIVE
29,1445905915115450369,2021-10-07 00:16:48+00:00,"C’est la Journée canadienne de la bière! Célébrons la boisson que les Canadiens aiment et remercions les agriculteurs, brasseurs, chauffeurs, vendeurs et serveurs pour leur travail acharné. Santé à vous et à tous ceux qui célèbrent de façon responsable! #SantéEncoreUneFois https://t.co/o7e8wP5quC",35,348,"It's the Canadian Beer Day! Celebrate the drink that Canadians like and thank the farmers, brewers, drivers, sellers and servers for their hard work. Health to you and everyone who celebrates responsibly! # HEALTHWORKSHOTHOTH://T.CO/O7E8WP5QU ",canadian beer day celebrate drink canadian like thank farmer brewer driver seller server hard work health everyone celebrate responsibly healthworkshothoth co,POSITIVE,POSITIVE,NEGATIVE
30,1445858082882420738,2021-10-06 21:06:44+00:00,"Update: To make sure our most vulnerable can stay safe as we finish the fight against COVID-19, @RedCrossCanada will continue to provide assistance - including resident support aides and resources needed to control outbreaks - and we’ll continue to be there for those in need. https://t.co/mOpT7GwBGb",145,758,"Update: To make sure our most vulnerable can stay safe as we finish the fight against COVID-19, @RedCrossCanada will continue to provide assistance - including resident support aides and resources needed to control outbreaks - and we’ll continue to be there for those in need. https://t.co/mOpT7GwBGb ",update make sure vulnerable stay safe finish fight covid continue provide assistance include resident support aide resource need control outbreak continue need,NEUTRAL,POSITIVE,POSITIVE
31,1445858056827408385,2021-10-06 21:06:38+00:00,"Pour protéger les plus vulnérables pendant qu’on finit la lutte contre la COVID-19, la @CroixRouge_QC continuera de fournir de l’aide - notamment du soutien et des ressources pour aider les résidents à maîtriser les éclosions - et on va continuer d’être là pour les gens. https://t.co/ItKdLDzkab",24,195,"To protect the most vulnerable while the fight against CVIV-19 is finished, the @CroixRuge_QC will continue to provide help - including support and resources to help residents control outbreaks - and we will continue to continue to be there for people. https://t.co/itkdldzkab ",protect vulnerable fight cviv finish continue provide help include support resource help resident control outbreak continue continue people,NEUTRAL,POSITIVE,NEGATIVE
32,1445821483121459205,2021-10-06 18:41:18+00:00,"Update: Federal public servants must confirm their vaccination status by October 29th. Those who are not willing to disclose their status, and those who are not willing to be fully vaccinated, will be placed on administrative leave without pay as early as November 15th.",1299,7633,"Update: Federal public servants must confirm their vaccination status by October 29th. Those who are not willing to disclose their status, and those who are not willing to be fully vaccinated, will be placed on administrative leave without pay as early as November 15th. ",update federal public servant must confirm vaccination status october not willing disclose status not willing fully vaccinated place administrative leave without pay early november,NEGATIVE,NEUTRAL,NEGATIVE
33,1445821455598424071,2021-10-06 18:41:11+00:00,Mise à jour : les fonctionnaires fédéraux doivent confirmer leur statut vaccinal d’ici le 29 octobre. Ceux qui ne veulent pas le divulguer ou se faire pleinement vacciner seront placés en congé administratif sans solde dès le 15 novembre.,49,349,Update: Federal officials must confirm their vaccine status by October 29th. Those who do not want to disclose or fully vaccinate will be placed on administrative leave without pay as early as 15 November. ,update federal official must confirm vaccine status october not want disclose fully vaccinate place administrative leave without pay early november,NEGATIVE,NEUTRAL,POSITIVE
34,1445770428950069248,2021-10-06 15:18:26+00:00,"Vaccines work. That’s why we’re going to make them mandatory for workers in the federal public service and for people boarding planes and trains. For the latest on our plan, tune in to our announcement now: https://t.co/cue71uq59U",1067,9572,"Vaccines work. That’s why we’re going to make them mandatory for workers in the federal public service and for people boarding planes and trains. For the latest on our plan, tune in to our announcement now: https://t.co/cue71uq59U ",vaccine work go make mandatory worker federal public service people board plane train late plan tune announcement,NEGATIVE,POSITIVE,NEGATIVE
35,1445770405738795008,2021-10-06 15:18:20+00:00,Les vaccins fonctionnent. C’est pourquoi on va les rendre obligatoires pour les employés de la fonction publique fédérale et les passagers des avions et trains. Écoutez notre annonce en direct pour connaître les détails : https://t.co/B2Y1KunoqJ,52,383,Vaccines work. That is why we will make them mandatory for the federal public service employees and the passengers of aircraft and trains. Listen to our live ad for details: https://t.co/b2y1kunoqj ,vaccine work make mandatory federal public service employee passenger aircraft train listen live ad detail,NEGATIVE,POSITIVE,POSITIVE
36,1445453182461566982,2021-10-05 18:17:48+00:00,"On the phone yesterday, @ScottMorrisonMP and I spoke about strengthening global trade, upholding human rights, resettling vulnerable Afghans, fighting climate change, and ending the pandemic. We’ll tackle these and other shared priorities together. https://t.co/pxDlAc2UhI",164,1271,"On the phone yesterday, @ScottMorrisonMP and I spoke about strengthening global trade, upholding human rights, resettling vulnerable Afghans, fighting climate change, and ending the pandemic. We’ll tackle these and other shared priorities together. https://t.co/pxDlAc2UhI ",phone yesterday speak strengthen global trade uphold human right resettle vulnerable afghans fight climate change end pandemic tackle share priority together,POSITIVE,NEUTRAL,NEGATIVE
37,1445453160475070469,2021-10-05 18:17:43+00:00,"Hier, @ScottMorrisonMP et moi avons parlé du commerce mondial, des droits de la personne, de la réinstallation d’Afghans vulnérables, du changement climatique et de la pandémie. On va aborder ces priorités communes et d’autres priorités ensemble. https://t.co/Cd89yxY60U",30,290,"Yesterday, @scottmorrisonmp and I talked about world trade, human rights, resettlement of vulnerable Afghans, climate change and pandemic. We will approach these common priorities and other priorities together. https://t.co/cd89yxy60u ",yesterday talk world trade human right resettlement vulnerable afghans climate change pandemic approach common priority prioritie together,POSITIVE,NEGATIVE,NEGATIVE
38,1445373835432407042,2021-10-05 13:02:30+00:00,"Happy #WorldTeachersDay! As a former teacher myself, I know the work you do - as educators, as coaches, as mentors, and as advocates - helps bring out the best in our kids, and makes our country a better place. For that and so much more: thank you. https://t.co/NaVNNnXfnZ https://t.co/WcT5JvcGlH",573,4050,"Happy #WorldTeachersDay! As a former teacher myself, I know the work you do - as educators, as coaches, as mentors, and as advocates - helps bring out the best in our kids, and makes our country a better place. For that and so much more: thank you. https://t.co/NaVNNnXfnZ https://t.co/WcT5JvcGlH ",happy former teacher know work educator coach mentor advocate help bring good kid make country well place much thank,POSITIVE,POSITIVE,POSITIVE
39,1445373807548641280,2021-10-05 13:02:24+00:00,"Joyeuse #JournéeMondialeDesEnseignants! En tant qu’ancien enseignant, je sais que vous contribuez - à titre d’éducateurs et mentors - à faire ressortir le meilleur de nos enfants et à améliorer notre pays. Pour cela et bien plus encore: merci. https://t.co/VNVPzT7ddK https://t.co/VQ0IvKqTmw",54,391,"Joyeuse #MeemondialeDespendents! As a former teacher, I know you contribute - as educators and mentors - to bring out the best of our children and improve our country. For this and much more: thank you. https://t.co/vnvpzt7ddk https://t.co/vq0ivkqtmw ",joyeuse former teacher know contribute educator mentor bring good child improve country much thank,POSITIVE,POSITIVE,POSITIVE
40,1445200620340842496,2021-10-05 01:34:13+00:00,"People across the country are lighting candles to honour Indigenous women, girls, and 2SLGBTQQIA+ people who are missing or have been murdered. We must continue to work together, raise awareness, and advocate to end this ongoing national tragedy. #SistersInSpirit https://t.co/cUUmff1ZOd",750,4365,"People across the country are lighting candles to honour Indigenous women, girls, and 2SLGBTQQIA+ people who are missing or have been murdered. We must continue to work together, raise awareness, and advocate to end this ongoing national tragedy. #SistersInSpirit https://t.co/cUUmff1ZOd ",people across country lighting candle honour indigenous woman girl people miss murder must continue work together raise awareness advocate end ongoing national tragedy,POSITIVE,NEGATIVE,NEUTRAL
41,1445200592285184002,2021-10-05 01:34:06+00:00,"Partout au pays, les gens allument des bougies et honorent les femmes, filles et personnes 2ELGBTQQIA+ autochtones disparues ou assassinées. On doit continuer de travailler ensemble et de sensibiliser les gens à cette tragédie nationale pour y mettre fin. #SoeursParLEsprit https://t.co/lM3HrpAGPh",73,482,"Across the country, people light candles and honor women, girls and people 2ELGBTQQIA + Aboriginal people missing or murdered. We must continue to work together and educate people about this national tragedy to end. #SoEursPARLESPITH://T.CO/LM3HRPAGPH ",across country people light candle honor woman girls people aboriginal people miss murder must continue work together educate people national tragedy end co,NEUTRAL,NEGATIVE,POSITIVE
42,1445078117857566721,2021-10-04 17:27:26+00:00,"As trusted sources of credible and reliable information, newspapers play an important role in protecting our democracy. This #NationalNewspaperWeek, let’s celebrate all the papers across the country - and the people behind them - who #ChampionTheTruth and keep people informed.",452,3561,"As trusted sources of credible and reliable information, newspapers play an important role in protecting our democracy. This #NationalNewspaperWeek, let’s celebrate all the papers across the country - and the people behind them - who #ChampionTheTruth and keep people informed. ",trust source credible reliable information newspaper play important role protect democracy let celebrate paper across country people behind keep people inform,POSITIVE,POSITIVE,POSITIVE
43,1445078096156270595,2021-10-04 17:27:21+00:00,"En tant que sources d’informations crédibles et fiables, les journaux jouent un rôle important dans la protection de notre démocratie. En cette #SemaineNationaleDesJournaux, célébrons tous les journaux du pays et leurs artisans qui favorisent la vérité et informent les gens.",54,550,"As sources of credible and reliable information, newspapers play an important role in protecting our democracy. In this #SeeminenationalEdesJournals, celebrate all the newspapers of the country and their craftsmen who promote the truth and inform people. ",source credible reliable information newspaper play important role protect democracy celebrate newspaper country craftsman promote truth inform people,POSITIVE,POSITIVE,POSITIVE
44,1445013197061246979,2021-10-04 13:09:27+00:00,"Congratulations, @Kishida230, on becoming Japan’s new Prime Minister. Our two countries are steadfast allies and partners with historic bonds and common values - and I’m looking forward to working with you to further strengthen that partnership. https://t.co/YD7Hg6qC5E",196,1284,"Congratulations, @Kishida230, on becoming Japan’s new Prime Minister. Our two countries are steadfast allies and partners with historic bonds and common values - and I’m looking forward to working with you to further strengthen that partnership. https://t.co/YD7Hg6qC5E ",congratulation become japan new prime minister two country steadfast ally partner historic bond common value look forward work strengthen partnership,POSITIVE,POSITIVE,POSITIVE
45,1445013166866538497,2021-10-04 13:09:20+00:00,"Félicitations, @Kishida230, pour votre élection comme premier ministre du Japon. Nos pays sont de grands alliés et partenaires ayant des liens historiques et des valeurs communes, et ce sera un plaisir de travailler avec vous pour renforcer ce partenariat. https://t.co/zCecJQZZXs",34,233,"Congratulations, @ kishida230, for your election as Prime Minister of Japan. Our countries are large allies and partners with historical links and common values, and it will be a pleasure to work with you to strengthen this partnership. https://t.co/zcecjqzzxs ",congratulations election prime minister japan countries large ally partner historical link common value pleasure work strengthen partnership,POSITIVE,POSITIVE,NEGATIVE
46,1444034932020482050,2021-10-01 20:22:11+00:00,"Congratulations, @Cassidy_Caron, on being elected President of the Métis National Council - and, as the first woman to be elected to that role, on making history!",414,3448,"Congratulations, @Cassidy_Caron, on being elected President of the Métis National Council - and, as the first woman to be elected to that role, on making history! ",congratulation elect president tis national council first woman elect role make history,POSITIVE,POSITIVE,POSITIVE
47,1444034896494796805,2021-10-01 20:22:02+00:00,"Félicitations, @Cassidy_Caron, pour avoir été élue présidente du Ralliement national des Métis et pour être entrée dans l’histoire en tant que première femme à occuper ce poste!",42,386,"Congratulations, @Cassidy_Caron, for being elected President of the National Métis rallying and to enter the story as the first woman to occupy this position! ",congratulation elect president national tis rallying enter story first woman occupy position,POSITIVE,POSITIVE,POSITIVE
